Fil_SITE_NO	Fil_STATION_NM	RECORD_NO	Fil_SAMPLE_START_DT	Fil_LAB_NO	Unf_LAB_NO	Fil_PARM_CD	Fil_PARM_NM	Unf_PARM_CD	Unf_PARM_NM	Fil_RESULT_VA	Unf_RESULT_VA	Fil_RPT_LEV_VA	Unf_RPT_LEV_VA	flags
391516106224601	SC00908019BDBB1 BPS-02 BUFFALO PK SEEP NR LEADVILL	00603682	2006-06-06 15:55:00	W-91926	NA	01049	Lead, wf	NA	NA	0.3533	NA	.02	0	
391516106224601	SC00908019BDBB1 BPS-02 BUFFALO PK SEEP NR LEADVILL	00603682	2006-06-06 15:55:00	W-91926	NA	01056	Manganese, wf	NA	NA	5.88	NA	4	0	
391516106224601	SC00908019BDBB1 BPS-02 BUFFALO PK SEEP NR LEADVILL	00603682	2006-06-06 15:55:00	W-91926	NA	01060	Molybdenum, wf	NA	NA	0.2397	NA	.03	0	
391516106224601	SC00908019BDBB1 BPS-02 BUFFALO PK SEEP NR LEADVILL	00603682	2006-06-06 15:55:00	W-91926	NA	01065	Nickel, wf	NA	NA	0.6484	NA	.1	0	
391516106224601	SC00908019BDBB1 BPS-02 BUFFALO PK SEEP NR LEADVILL	00603682	2006-06-06 15:55:00	W-91926	NA	01075	Silver, wf	NA	NA	0.0543	NA	.1	0	
391516106224601	SC00908019BDBB1 BPS-02 BUFFALO PK SEEP NR LEADVILL	00603682	2006-06-06 15:55:00	W-91926	NA	01080	Strontium, wf	NA	NA	37.69	NA	.24	0	
391516106224601	SC00908019BDBB1 BPS-02 BUFFALO PK SEEP NR LEADVILL	00603682	2006-06-06 15:55:00	W-91926	NA	01085	Vanadium, wf	NA	NA	0.2851	NA	.01	0	
391516106224601	SC00908019BDBB1 BPS-02 BUFFALO PK SEEP NR LEADVILL	00603682	2006-06-06 15:55:00	W-91926	NA	01090	Zinc, wf	NA	NA	13.53	NA	2	0	
391516106224601	SC00908019BDBB1 BPS-02 BUFFALO PK SEEP NR LEADVILL	00603682	2006-06-06 15:55:00	W-91926	NA	01090	Zinc, wf	NA	NA	13.53	NA	2	0	
391516106224601	SC00908019BDBB1 BPS-02 BUFFALO PK SEEP NR LEADVILL	00603682	2006-06-06 15:55:00	W-91926	NA	01106	Aluminum, wf	NA	NA	55.24	NA	2	0	
391516106224601	SC00908019BDBB1 BPS-02 BUFFALO PK SEEP NR LEADVILL	00603682	2006-06-06 15:55:00	W-91926	NA	01130	Lithium, wf	NA	NA	1.55	NA	1.55	0	
391517106224701	SC00908019BDBB2 BPS-03 BUFFALO PK SEEP NR LEADVILL	00603683	2006-07-12 12:45:00	W-91949	NA	01000	Arsenic, wf	NA	NA	0.2168	NA	.04	0	
391517106224701	SC00908019BDBB2 BPS-03 BUFFALO PK SEEP NR LEADVILL	00603683	2006-07-12 12:45:00	W-91949	NA	01005	Barium, wf	NA	NA	30.06	NA	.02	0	
391517106224701	SC00908019BDBB2 BPS-03 BUFFALO PK SEEP NR LEADVILL	00603683	2006-07-12 12:45:00	W-91949	NA	01025	Cadmium, wf	NA	NA	0.0174	NA	.01	0	
391517106224701	SC00908019BDBB2 BPS-03 BUFFALO PK SEEP NR LEADVILL	00603683	2006-07-12 12:45:00	W-91949	NA	01030	Chromium, wf	NA	NA	0.6654	NA	.01	0	
391517106224701	SC00908019BDBB2 BPS-03 BUFFALO PK SEEP NR LEADVILL	00603683	2006-07-12 12:45:00	W-91949	NA	01035	Cobalt, wf	NA	NA	0.0586	NA	.01	0	
391517106224701	SC00908019BDBB2 BPS-03 BUFFALO PK SEEP NR LEADVILL	00603683	2006-07-12 12:45:00	W-91949	NA	01040	Copper, wf	NA	NA	0.3038	NA	.13	0	
391517106224701	SC00908019BDBB2 BPS-03 BUFFALO PK SEEP NR LEADVILL	00603683	2006-07-12 12:45:00	W-91949	NA	01046	Iron, wf	NA	NA	46.35	NA	6	0	
391517106224701	SC00908019BDBB2 BPS-03 BUFFALO PK SEEP NR LEADVILL	00603683	2006-07-12 12:45:00	W-91949	NA	01049	Lead, wf	NA	NA	0.6546	NA	.02	0	
391517106224701	SC00908019BDBB2 BPS-03 BUFFALO PK SEEP NR LEADVILL	00603683	2006-07-12 12:45:00	W-91949	NA	01056	Manganese, wf	NA	NA	19.07	NA	4	0	
391517106224701	SC00908019BDBB2 BPS-03 BUFFALO PK SEEP NR LEADVILL	00603683	2006-07-12 12:45:00	W-91949	NA	01060	Molybdenum, wf	NA	NA	0.085	NA	.03	0	
391517106224701	SC00908019BDBB2 BPS-03 BUFFALO PK SEEP NR LEADVILL	00603683	2006-07-12 12:45:00	W-91949	NA	01065	Nickel, wf	NA	NA	0.2048	NA	.1	0	
391517106224701	SC00908019BDBB2 BPS-03 BUFFALO PK SEEP NR LEADVILL	00603683	2006-07-12 12:45:00	W-91949	NA	01075	Silver, wf	NA	NA	0.01	NA	.1	0	
391517106224701	SC00908019BDBB2 BPS-03 BUFFALO PK SEEP NR LEADVILL	00603683	2006-07-12 12:45:00	W-91949	NA	01080	Strontium, wf	NA	NA	42.61	NA	.24	0	
391517106224701	SC00908019BDBB2 BPS-03 BUFFALO PK SEEP NR LEADVILL	00603683	2006-07-12 12:45:00	W-91949	NA	01085	Vanadium, wf	NA	NA	0.0354	NA	.01	0	
391517106224701	SC00908019BDBB2 BPS-03 BUFFALO PK SEEP NR LEADVILL	00603683	2006-07-12 12:45:00	W-91949	NA	01090	Zinc, wf	NA	NA	4.29	NA	2	0	
391517106224701	SC00908019BDBB2 BPS-03 BUFFALO PK SEEP NR LEADVILL	00603683	2006-07-12 12:45:00	W-91949	NA	01090	Zinc, wf	NA	NA	4.29	NA	2	0	
391517106224701	SC00908019BDBB2 BPS-03 BUFFALO PK SEEP NR LEADVILL	00603683	2006-07-12 12:45:00	W-91949	NA	01106	Aluminum, wf	NA	NA	4.01	NA	2	0	
391517106224701	SC00908019BDBB2 BPS-03 BUFFALO PK SEEP NR LEADVILL	00603683	2006-07-12 12:45:00	W-91949	NA	01130	Lithium, wf	NA	NA	1.55	NA	1.55	0	
391517106223801	BARTLETT MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEA	00603685	2006-06-06 15:10:00	0960151	NA	01000	Arsenic, wf	NA	NA	1.76	NA	.04	0	
391517106223801	BARTLETT MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEA	00603685	2006-06-06 15:10:00	0960151	0960151	01005	Barium, wf	01007	Barium, wu,recov	25.76	25.22	.02	.02	Filtered > unfiltered
391517106223801	BARTLETT MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEA	00603685	2006-06-06 15:10:00	0960151	NA	01025	Cadmium, wf	NA	NA	6.39	NA	.01	0	
391517106223801	BARTLETT MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEA	00603685	2006-06-06 15:10:00	0960151	0960151	01030	Chromium, wf	01034	Chromium, wu,recov	0.5928	0.4352	.01	.01	Filtered > unfiltered and > 10% diff.
391517106223801	BARTLETT MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEA	00603685	2006-06-06 15:10:00	0960151	0960151	01035	Cobalt, wf	01037	Cobalt, wu,recov	5.97	6.08	.01	.01	
391517106223801	BARTLETT MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEA	00603685	2006-06-06 15:10:00	0960151	0960151	01040	Copper, wf	01042	Copper, wu,recov	21.65	22.3	.13	.13	
391517106223801	BARTLETT MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEA	00603685	2006-06-06 15:10:00	0960151	0960151	01046	Iron, wf	01045	Iron, wu,recov	1991	3617	6	6	
391517106223801	BARTLETT MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEA	00603685	2006-06-06 15:10:00	0960151	0960151	01049	Lead, wf	01051	Lead, wu,recov	2.58	8.48	.02	.02	
391517106223801	BARTLETT MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEA	00603685	2006-06-06 15:10:00	0960151	0960151	01056	Manganese, wf	01055	Manganese, wu,recov	2203	2575	4	4	
391517106223801	BARTLETT MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEA	00603685	2006-06-06 15:10:00	0960151	0960151	01060	Molybdenum, wf	01062	Molybdenum, wu,recov	0.03	0.1792	.03	.03	
391517106223801	BARTLETT MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEA	00603685	2006-06-06 15:10:00	0960151	0960151	01065	Nickel, wf	01067	Nickel, wu,recov	8.84	8.67	.1	.1	Filtered > unfiltered
391517106223801	BARTLETT MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEA	00603685	2006-06-06 15:10:00	0960151	0960151	01075	Silver, wf	01077	Silver, wu,recov	0.4229	1.25	.1	.1	
391517106223801	BARTLETT MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEA	00603685	2006-06-06 15:10:00	0960151	0960151	01080	Strontium, wf	01082	Strontium, wu,recov	91	87.66	.24	.24	Filtered > unfiltered
391517106223801	BARTLETT MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEA	00603685	2006-06-06 15:10:00	0960151	NA	01085	Vanadium, wf	NA	NA	0.0138	NA	.01	0	
391517106223801	BARTLETT MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEA	00603685	2006-06-06 15:10:00	0960151	0960151	01090	Zinc, wf	01092	Zinc, wu,recov	945.7	962.9	2	2	
391517106223801	BARTLETT MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEA	00603685	2006-06-06 15:10:00	0960151	NA	01090	Zinc, wf	NA	NA	945.7	NA	2	0	
391517106223801	BARTLETT MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEA	00603685	2006-06-06 15:10:00	0960151	0960151	01106	Aluminum, wf	01105	Aluminum, wu,recov	420.4	480.3	2	2	
391517106223801	BARTLETT MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEA	00603685	2006-06-06 15:10:00	0960151	0960151	01130	Lithium, wf	01132	Lithium, wu,recov	1.98	2.03	1.55	1.55	
391517106223801	BARTLETT MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEA	00603686	2006-07-12 12:00:00	0960148	NA	01000	Arsenic, wf	NA	NA	0.9894	NA	.04	0	
391517106223801	BARTLETT MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEA	00603686	2006-07-12 12:00:00	0960148	0960148	01005	Barium, wf	01007	Barium, wu,recov	25.55	25.14	.02	.02	Filtered > unfiltered
391517106223801	BARTLETT MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEA	00603686	2006-07-12 12:00:00	0960148	NA	01025	Cadmium, wf	NA	NA	4.92	NA	.01	0	
391517106223801	BARTLETT MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEA	00603686	2006-07-12 12:00:00	0960148	0960148	01030	Chromium, wf	01034	Chromium, wu,recov	0.7581	0.5985	.01	.01	Filtered > unfiltered and > 10% diff.
391517106223801	BARTLETT MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEA	00603686	2006-07-12 12:00:00	0960148	0960148	01035	Cobalt, wf	01037	Cobalt, wu,recov	4.89	4.75	.01	.01	Filtered > unfiltered
391517106223801	BARTLETT MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEA	00603686	2006-07-12 12:00:00	0960148	0960148	01040	Copper, wf	01042	Copper, wu,recov	13.59	14.06	.13	.13	
391517106223801	BARTLETT MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEA	00603686	2006-07-12 12:00:00	0960148	0960148	01046	Iron, wf	01045	Iron, wu,recov	424.2	2813	6	6	
391517106223801	BARTLETT MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEA	00603686	2006-07-12 12:00:00	0960148	0960148	01049	Lead, wf	01051	Lead, wu,recov	0.0867	6.03	.02	.02	
391517106223801	BARTLETT MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEA	00603686	2006-07-12 12:00:00	0960148	0960148	01056	Manganese, wf	01055	Manganese, wu,recov	2160	2389	4	4	
391517106223801	BARTLETT MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEA	00603686	2006-07-12 12:00:00	0960148	0960148	01060	Molybdenum, wf	01062	Molybdenum, wu,recov	0.03	0.2068	.03	.03	
391517106223801	BARTLETT MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEA	00603686	2006-07-12 12:00:00	0960148	0960148	01065	Nickel, wf	01067	Nickel, wu,recov	8.02	7.17	.1	.1	Filtered > unfiltered and > 10% diff.
391517106223801	BARTLETT MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEA	00603686	2006-07-12 12:00:00	0960148	0960148	01075	Silver, wf	01077	Silver, wu,recov	0.01	0.4928	.1	.1	
391517106223801	BARTLETT MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEA	00603686	2006-07-12 12:00:00	0960148	0960148	01080	Strontium, wf	01082	Strontium, wu,recov	94.81	93.73	.24	.24	Filtered > unfiltered
391517106223801	BARTLETT MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEA	00603686	2006-07-12 12:00:00	0960148	NA	01085	Vanadium, wf	NA	NA	0.01	NA	.01	0	
391517106223801	BARTLETT MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEA	00603686	2006-07-12 12:00:00	0960148	0960148	01090	Zinc, wf	01092	Zinc, wu,recov	779.6	771.1	2	2	Filtered > unfiltered
391517106223801	BARTLETT MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEA	00603686	2006-07-12 12:00:00	0960148	NA	01090	Zinc, wf	NA	NA	779.6	NA	2	0	
391517106223801	BARTLETT MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEA	00603686	2006-07-12 12:00:00	0960148	0960148	01106	Aluminum, wf	01105	Aluminum, wu,recov	216.5	266.7	2	2	
391517106223801	BARTLETT MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEA	00603686	2006-07-12 12:00:00	0960148	0960148	01130	Lithium, wf	01132	Lithium, wu,recov	2.22	1.94	1.55	1.55	
391517106223801	BARTLETT MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEA	00603687	2006-08-24 11:50:00	0960188	NA	01000	Arsenic, wf	NA	NA	0.6932	NA	.04	0	
391517106223801	BARTLETT MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEA	00603687	2006-08-24 11:50:00	0960188	0960188	01005	Barium, wf	01007	Barium, wu,recov	25.78	26.21	.02	.02	
391517106223801	BARTLETT MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEA	00603687	2006-08-24 11:50:00	0960188	NA	01025	Cadmium, wf	NA	NA	4.14	NA	.01	0	
391517106223801	BARTLETT MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEA	00603687	2006-08-24 11:50:00	0960188	0960188	01030	Chromium, wf	01034	Chromium, wu,recov	0.0689	0.0884	.01	.01	
391517106223801	BARTLETT MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEA	00603687	2006-08-24 11:50:00	0960188	0960188	01035	Cobalt, wf	01037	Cobalt, wu,recov	4.19	4.22	.01	.01	
391517106223801	BARTLETT MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEA	00603687	2006-08-24 11:50:00	0960188	0960188	01040	Copper, wf	01042	Copper, wu,recov	9.76	11.08	.13	.13	
391517106223801	BARTLETT MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEA	00603687	2006-08-24 11:50:00	0960188	0960188	01046	Iron, wf	01045	Iron, wu,recov	9.1	1878	6	6	
391517106223801	BARTLETT MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEA	00603687	2006-08-24 11:50:00	0960188	0960188	01049	Lead, wf	01051	Lead, wu,recov	0.0763	4.71	.02	.02	
391517106223801	BARTLETT MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEA	00603687	2006-08-24 11:50:00	0960188	0960188	01056	Manganese, wf	01055	Manganese, wu,recov	2005	2072	4	4	
391517106223801	BARTLETT MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEA	00603687	2006-08-24 11:50:00	0960188	0960188	01060	Molybdenum, wf	01062	Molybdenum, wu,recov	0.03	0.2191	.03	.03	
391517106223801	BARTLETT MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEA	00603687	2006-08-24 11:50:00	0960188	0960188	01065	Nickel, wf	01067	Nickel, wu,recov	6.62	6.72	.1	.1	
391517106223801	BARTLETT MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEA	00603687	2006-08-24 11:50:00	0960188	0960188	01075	Silver, wf	01077	Silver, wu,recov	0.0132	0.2724	.1	.1	
391517106223801	BARTLETT MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEA	00603687	2006-08-24 11:50:00	0960188	0960188	01080	Strontium, wf	01082	Strontium, wu,recov	95.29	93.54	.24	.24	Filtered > unfiltered
391517106223801	BARTLETT MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEA	00603687	2006-08-24 11:50:00	0960188	NA	01085	Vanadium, wf	NA	NA	0.01	NA	.01	0	
391517106223801	BARTLETT MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEA	00603687	2006-08-24 11:50:00	0960188	0960188	01090	Zinc, wf	01092	Zinc, wu,recov	647.1	658.9	2	2	
391517106223801	BARTLETT MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEA	00603687	2006-08-24 11:50:00	0960188	NA	01090	Zinc, wf	NA	NA	647.1	NA	2	0	
391517106223801	BARTLETT MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEA	00603687	2006-08-24 11:50:00	0960188	0960188	01106	Aluminum, wf	01105	Aluminum, wu,recov	149.1	173.3	2	2	
391517106223801	BARTLETT MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEA	00603687	2006-08-24 11:50:00	0960188	0960188	01130	Lithium, wf	01132	Lithium, wu,recov	2.83	2.74	1.55	1.55	
391414106231001	CG-01 COLORADO GULCH UPSTREAM FROM MOUTH NR LEADVI	00603688	2006-06-07 11:58:00	0960152	NA	01000	Arsenic, wf	NA	NA	0.3875	NA	.04	0	
391414106231001	CG-01 COLORADO GULCH UPSTREAM FROM MOUTH NR LEADVI	00603688	2006-06-07 11:58:00	0960152	0960152	01005	Barium, wf	01007	Barium, wu,recov	5.11	5.77	.02	.02	
391414106231001	CG-01 COLORADO GULCH UPSTREAM FROM MOUTH NR LEADVI	00603688	2006-06-07 11:58:00	0960152	NA	01025	Cadmium, wf	NA	NA	1.63	NA	.01	0	
391414106231001	CG-01 COLORADO GULCH UPSTREAM FROM MOUTH NR LEADVI	00603688	2006-06-07 11:58:00	0960152	0960152	01030	Chromium, wf	01034	Chromium, wu,recov	0.7765	0.7542	.01	.01	Filtered > unfiltered
391414106231001	CG-01 COLORADO GULCH UPSTREAM FROM MOUTH NR LEADVI	00603688	2006-06-07 11:58:00	0960152	0960152	01035	Cobalt, wf	01037	Cobalt, wu,recov	0.3525	0.3932	.01	.01	
391414106231001	CG-01 COLORADO GULCH UPSTREAM FROM MOUTH NR LEADVI	00603688	2006-06-07 11:58:00	0960152	0960152	01040	Copper, wf	01042	Copper, wu,recov	15.17	17.12	.13	.13	
391414106231001	CG-01 COLORADO GULCH UPSTREAM FROM MOUTH NR LEADVI	00603688	2006-06-07 11:58:00	0960152	0960152	01046	Iron, wf	01045	Iron, wu,recov	282.8	472.1	6	6	
391414106231001	CG-01 COLORADO GULCH UPSTREAM FROM MOUTH NR LEADVI	00603688	2006-06-07 11:58:00	0960152	0960152	01049	Lead, wf	01051	Lead, wu,recov	0.2966	0.8496	.02	.02	
391414106231001	CG-01 COLORADO GULCH UPSTREAM FROM MOUTH NR LEADVI	00603688	2006-06-07 11:58:00	0960152	0960152	01056	Manganese, wf	01055	Manganese, wu,recov	152.3	176.8	4	4	
391414106231001	CG-01 COLORADO GULCH UPSTREAM FROM MOUTH NR LEADVI	00603688	2006-06-07 11:58:00	0960152	0960152	01060	Molybdenum, wf	01062	Molybdenum, wu,recov	0.3065	0.3186	.03	.03	
391414106231001	CG-01 COLORADO GULCH UPSTREAM FROM MOUTH NR LEADVI	00603688	2006-06-07 11:58:00	0960152	0960152	01065	Nickel, wf	01067	Nickel, wu,recov	0.7559	0.7801	.1	.1	
391414106231001	CG-01 COLORADO GULCH UPSTREAM FROM MOUTH NR LEADVI	00603688	2006-06-07 11:58:00	0960152	0960152	01075	Silver, wf	01077	Silver, wu,recov	0.0273	0.0477	.1	.1	
391414106231001	CG-01 COLORADO GULCH UPSTREAM FROM MOUTH NR LEADVI	00603688	2006-06-07 11:58:00	0960152	0960152	01080	Strontium, wf	01082	Strontium, wu,recov	13.47	13.49	.24	.24	
391414106231001	CG-01 COLORADO GULCH UPSTREAM FROM MOUTH NR LEADVI	00603688	2006-06-07 11:58:00	0960152	NA	01085	Vanadium, wf	NA	NA	0.1165	NA	.01	0	
391414106231001	CG-01 COLORADO GULCH UPSTREAM FROM MOUTH NR LEADVI	00603688	2006-06-07 11:58:00	0960152	0960152	01090	Zinc, wf	01092	Zinc, wu,recov	109.1	127	2	2	
391414106231001	CG-01 COLORADO GULCH UPSTREAM FROM MOUTH NR LEADVI	00603688	2006-06-07 11:58:00	0960152	NA	01090	Zinc, wf	NA	NA	109.1	NA	2	0	
391414106231001	CG-01 COLORADO GULCH UPSTREAM FROM MOUTH NR LEADVI	00603688	2006-06-07 11:58:00	0960152	0960152	01106	Aluminum, wf	01105	Aluminum, wu,recov	197.8	359	2	2	
391414106231001	CG-01 COLORADO GULCH UPSTREAM FROM MOUTH NR LEADVI	00603688	2006-06-07 11:58:00	0960152	0960152	01130	Lithium, wf	01132	Lithium, wu,recov	1.55	2.05	1.55	1.55	
391414106231001	CG-01 COLORADO GULCH UPSTREAM FROM MOUTH NR LEADVI	00603689	2006-07-12 12:05:00	0960139	NA	01000	Arsenic, wf	NA	NA	0.0913	NA	.04	0	
391414106231001	CG-01 COLORADO GULCH UPSTREAM FROM MOUTH NR LEADVI	00603689	2006-07-12 12:05:00	0960139	0960139	01005	Barium, wf	01007	Barium, wu,recov	6.73	6.94	.02	.02	
391414106231001	CG-01 COLORADO GULCH UPSTREAM FROM MOUTH NR LEADVI	00603689	2006-07-12 12:05:00	0960139	NA	01025	Cadmium, wf	NA	NA	4.14	NA	.01	0	
391414106231001	CG-01 COLORADO GULCH UPSTREAM FROM MOUTH NR LEADVI	00603689	2006-07-12 12:05:00	0960139	0960139	01030	Chromium, wf	01034	Chromium, wu,recov	0.6169	0.5412	.01	.01	Filtered > unfiltered and > 10% diff.
391414106231001	CG-01 COLORADO GULCH UPSTREAM FROM MOUTH NR LEADVI	00603689	2006-07-12 12:05:00	0960139	0960139	01035	Cobalt, wf	01037	Cobalt, wu,recov	0.7616	0.814	.01	.01	
391414106231001	CG-01 COLORADO GULCH UPSTREAM FROM MOUTH NR LEADVI	00603689	2006-07-12 12:05:00	0960139	0960139	01040	Copper, wf	01042	Copper, wu,recov	8.93	31.5	.13	.13	
391414106231001	CG-01 COLORADO GULCH UPSTREAM FROM MOUTH NR LEADVI	00603689	2006-07-12 12:05:00	0960139	0960139	01046	Iron, wf	01045	Iron, wu,recov	162.8	367	6	6	
391414106231001	CG-01 COLORADO GULCH UPSTREAM FROM MOUTH NR LEADVI	00603689	2006-07-12 12:05:00	0960139	0960139	01049	Lead, wf	01051	Lead, wu,recov	0.045	0.7287	.02	.02	
391414106231001	CG-01 COLORADO GULCH UPSTREAM FROM MOUTH NR LEADVI	00603689	2006-07-12 12:05:00	0960139	0960139	01056	Manganese, wf	01055	Manganese, wu,recov	342.5	340.8	4	4	
391414106231001	CG-01 COLORADO GULCH UPSTREAM FROM MOUTH NR LEADVI	00603689	2006-07-12 12:05:00	0960139	0960139	01060	Molybdenum, wf	01062	Molybdenum, wu,recov	0.3186	0.2985	.03	.03	Filtered > unfiltered
391414106231001	CG-01 COLORADO GULCH UPSTREAM FROM MOUTH NR LEADVI	00603689	2006-07-12 12:05:00	0960139	0960139	01065	Nickel, wf	01067	Nickel, wu,recov	1.49	1.63	.1	.1	
391414106231001	CG-01 COLORADO GULCH UPSTREAM FROM MOUTH NR LEADVI	00603689	2006-07-12 12:05:00	0960139	0960139	01075	Silver, wf	01077	Silver, wu,recov	0.0223	0.0755	.1	.1	
391414106231001	CG-01 COLORADO GULCH UPSTREAM FROM MOUTH NR LEADVI	00603689	2006-07-12 12:05:00	0960139	0960139	01080	Strontium, wf	01082	Strontium, wu,recov	17.84	18.02	.24	.24	
391414106231001	CG-01 COLORADO GULCH UPSTREAM FROM MOUTH NR LEADVI	00603689	2006-07-12 12:05:00	0960139	NA	01085	Vanadium, wf	NA	NA	0.0324	NA	.01	0	
391414106231001	CG-01 COLORADO GULCH UPSTREAM FROM MOUTH NR LEADVI	00603689	2006-07-12 12:05:00	0960139	0960139	01090	Zinc, wf	01092	Zinc, wu,recov	250.4	269.4	2	2	
391414106231001	CG-01 COLORADO GULCH UPSTREAM FROM MOUTH NR LEADVI	00603689	2006-07-12 12:05:00	0960139	NA	01090	Zinc, wf	NA	NA	250.4	NA	2	0	
391414106231001	CG-01 COLORADO GULCH UPSTREAM FROM MOUTH NR LEADVI	00603689	2006-07-12 12:05:00	0960139	0960139	01106	Aluminum, wf	01105	Aluminum, wu,recov	49.59	472.8	2	2	
391414106231001	CG-01 COLORADO GULCH UPSTREAM FROM MOUTH NR LEADVI	00603689	2006-07-12 12:05:00	0960139	0960139	01130	Lithium, wf	01132	Lithium, wu,recov	1.55	1.55	1.55	1.55	
391414106231001	CG-01 COLORADO GULCH UPSTREAM FROM MOUTH NR LEADVI	00603690	2006-08-24 12:00:00	0960145	NA	01000	Arsenic, wf	NA	NA	0.1966	NA	.04	0	
391414106231001	CG-01 COLORADO GULCH UPSTREAM FROM MOUTH NR LEADVI	00603690	2006-08-24 12:00:00	0960145	0960145	01005	Barium, wf	01007	Barium, wu,recov	10.37	10.9	.02	.02	
391414106231001	CG-01 COLORADO GULCH UPSTREAM FROM MOUTH NR LEADVI	00603690	2006-08-24 12:00:00	0960145	NA	01025	Cadmium, wf	NA	NA	3.58	NA	.01	0	
391414106231001	CG-01 COLORADO GULCH UPSTREAM FROM MOUTH NR LEADVI	00603690	2006-08-24 12:00:00	0960145	0960145	01030	Chromium, wf	01034	Chromium, wu,recov	0.0998	0.1285	.01	.01	
391414106231001	CG-01 COLORADO GULCH UPSTREAM FROM MOUTH NR LEADVI	00603690	2006-08-24 12:00:00	0960145	0960145	01035	Cobalt, wf	01037	Cobalt, wu,recov	0.6514	0.6459	.01	.01	Filtered > unfiltered
391414106231001	CG-01 COLORADO GULCH UPSTREAM FROM MOUTH NR LEADVI	00603690	2006-08-24 12:00:00	0960145	0960145	01040	Copper, wf	01042	Copper, wu,recov	5.48	10.7	.13	.13	
391414106231001	CG-01 COLORADO GULCH UPSTREAM FROM MOUTH NR LEADVI	00603690	2006-08-24 12:00:00	0960145	0960145	01046	Iron, wf	01045	Iron, wu,recov	7.8	113.4	6	6	
391414106231001	CG-01 COLORADO GULCH UPSTREAM FROM MOUTH NR LEADVI	00603690	2006-08-24 12:00:00	0960145	0960145	01049	Lead, wf	01051	Lead, wu,recov	0.1086	2.2	.02	.02	
391414106231001	CG-01 COLORADO GULCH UPSTREAM FROM MOUTH NR LEADVI	00603690	2006-08-24 12:00:00	0960145	0960145	01056	Manganese, wf	01055	Manganese, wu,recov	321.6	330.9	4	4	
391414106231001	CG-01 COLORADO GULCH UPSTREAM FROM MOUTH NR LEADVI	00603690	2006-08-24 12:00:00	0960145	0960145	01060	Molybdenum, wf	01062	Molybdenum, wu,recov	0.258	0.2415	.03	.03	Filtered > unfiltered
