Env_SITE_NO	Env_STATION_NM	Env_RECORD_NO	Rep_RECORD_NO	Env_SAMPLE_START_DT	Rep_SAMPLE_START_DT	Env_LAB_NO	Rep_LAB_NO	PARM_CD	Env_PARM_NM	Env_RESULT_VA	Rep_RESULT_VA	Env_minus_Rep	relPercent_diff	Env_RPT_LEV_VA	Rep_RPT_LEV_VA	flags
391537106223401	SC00908018CDDA1 WELL NR BARTLETT GULCH NR LEADVILL	00603676	00602577	2006-07-14 16:00:00	2006-07-14 16:05:00	0960190	0960153	01025	Cadmium, wf	0.1047	0.0812	0.0235	25.2824098977945	.01	.01	RPD > 10% and > RPT_LEV
391537106223401	SC00908018CDDA1 WELL NR BARTLETT GULCH NR LEADVILL	00603676	00602577	2006-07-14 16:00:00	2006-07-14 16:05:00	0960190	0960153	01030	Chromium, wf	0.546	0.5984	-0.0524	-9.15763718979378	.01	.01	
391537106223401	SC00908018CDDA1 WELL NR BARTLETT GULCH NR LEADVILL	00603676	00602577	2006-07-14 16:00:00	2006-07-14 16:05:00	0960190	0960153	01034	Chromium, wu,recov	1.12	1.16	-0.0399999999999998	-3.50877192982454	.01	.01	
391537106223401	SC00908018CDDA1 WELL NR BARTLETT GULCH NR LEADVILL	00603676	00602577	2006-07-14 16:00:00	2006-07-14 16:05:00	0960190	0960153	01035	Cobalt, wf	0.0491	0.0546	-0.0055	-10.6075216972035	.01	.01	
391537106223401	SC00908018CDDA1 WELL NR BARTLETT GULCH NR LEADVILL	00603676	00602577	2006-07-14 16:00:00	2006-07-14 16:05:00	0960190	0960153	01037	Cobalt, wu,recov	0.2283	0.2379	-0.0096	-4.11840411840412	.01	.01	
391537106223401	SC00908018CDDA1 WELL NR BARTLETT GULCH NR LEADVILL	00603676	00602577	2006-07-14 16:00:00	2006-07-14 16:05:00	0960190	0960153	01040	Copper, wf	0.26	0.2793	-0.0193	-7.15742629334322	.13	.13	
391537106223401	SC00908018CDDA1 WELL NR BARTLETT GULCH NR LEADVILL	00603676	00602577	2006-07-14 16:00:00	2006-07-14 16:05:00	0960190	0960153	01042	Copper, wu,recov	1.81	2.01	-0.2	-10.4712041884817	.13	.13	
391537106223401	SC00908018CDDA1 WELL NR BARTLETT GULCH NR LEADVILL	00603676	00602577	2006-07-14 16:00:00	2006-07-14 16:05:00	0960190	0960153	01045	Iron, wu,recov	1460	1451	9	0.61834421161113	6	6	
391537106223401	SC00908018CDDA1 WELL NR BARTLETT GULCH NR LEADVILL	00603676	00602577	2006-07-14 16:00:00	2006-07-14 16:05:00	0960190	0960153	01046	Iron, wf	12.13	12.95	-0.819999999999999	-6.53907496012758	6	6	
391537106223401	SC00908018CDDA1 WELL NR BARTLETT GULCH NR LEADVILL	00603676	00602577	2006-07-14 16:00:00	2006-07-14 16:05:00	0960190	0960153	01051	Lead, wu,recov	3.19	3.34	-0.15	-4.59418070444104	.02	.02	
391537106223401	SC00908018CDDA1 WELL NR BARTLETT GULCH NR LEADVILL	00603676	00602577	2006-07-14 16:00:00	2006-07-14 16:05:00	0960190	0960153	01055	Manganese, wu,recov	42.98	41.19	1.79	4.25329689913271	4	4	
391537106223401	SC00908018CDDA1 WELL NR BARTLETT GULCH NR LEADVILL	00603676	00602577	2006-07-14 16:00:00	2006-07-14 16:05:00	0960190	0960153	01056	Manganese, wf	28.64	28.57	0.0700000000000003	0.244712462856145	4	4	
391537106223401	SC00908018CDDA1 WELL NR BARTLETT GULCH NR LEADVILL	00603676	00602577	2006-07-14 16:00:00	2006-07-14 16:05:00	0960190	0960153	01060	Molybdenum, wf	0.2287	0.1965	0.0322	15.1458137347131	.03	.03	RPD > 10% and > RPT_LEV
391537106223401	SC00908018CDDA1 WELL NR BARTLETT GULCH NR LEADVILL	00603676	00602577	2006-07-14 16:00:00	2006-07-14 16:05:00	0960190	0960153	01062	Molybdenum, wu,recov	0.1842	0.1861	-0.00189999999999999	-1.02619497704563	.03	.03	
391537106223401	SC00908018CDDA1 WELL NR BARTLETT GULCH NR LEADVILL	00603676	00602577	2006-07-14 16:00:00	2006-07-14 16:05:00	0960190	0960153	01065	Nickel, wf	0.3862	0.3378	0.0484	13.3701657458564	.1	.1	RPD > 10% and > RPT_LEV
391537106223401	SC00908018CDDA1 WELL NR BARTLETT GULCH NR LEADVILL	00603676	00602577	2006-07-14 16:00:00	2006-07-14 16:05:00	0960190	0960153	01067	Nickel, wu,recov	0.6803	0.7088	-0.0285	-4.1033762868044	.1	.1	
391537106223401	SC00908018CDDA1 WELL NR BARTLETT GULCH NR LEADVILL	00603676	00602577	2006-07-14 16:00:00	2006-07-14 16:05:00	0960190	0960153	01077	Silver, wu,recov	0.0396	0.0348	0.00480000000000001	12.9032258064516	.1	.1	RPD > 10% and > RPT_LEV
391537106223401	SC00908018CDDA1 WELL NR BARTLETT GULCH NR LEADVILL	00603676	00602577	2006-07-14 16:00:00	2006-07-14 16:05:00	0960190	0960153	01080	Strontium, wf	34.89	36.79	-1.9	-5.30133928571428	.24	.24	
391537106223401	SC00908018CDDA1 WELL NR BARTLETT GULCH NR LEADVILL	00603676	00602577	2006-07-14 16:00:00	2006-07-14 16:05:00	0960190	0960153	01082	Strontium, wu,recov	36.63	37.22	-0.589999999999996	-1.59783344617467	.24	.24	
391537106223401	SC00908018CDDA1 WELL NR BARTLETT GULCH NR LEADVILL	00603676	00602577	2006-07-14 16:00:00	2006-07-14 16:05:00	0960190	0960153	01085	Vanadium, wf	0.0548	0.0596	-0.0048	-8.39160839160839	.01	.01	
391537106223401	SC00908018CDDA1 WELL NR BARTLETT GULCH NR LEADVILL	00603676	00602577	2006-07-14 16:00:00	2006-07-14 16:05:00	0960190	0960153	01090	Zinc, wf	11.82	13.22	-1.4	-11.1821086261981	2	2	
391537106223401	SC00908018CDDA1 WELL NR BARTLETT GULCH NR LEADVILL	00603676	00602577	2006-07-14 16:00:00	2006-07-14 16:05:00	0960190	0960153	01092	Zinc, wu,recov	16.09	15.76	0.33	2.07221350078493	2	2	
391537106223401	SC00908018CDDA1 WELL NR BARTLETT GULCH NR LEADVILL	00603676	00602577	2006-07-14 16:00:00	2006-07-14 16:05:00	0960190	0960153	01105	Aluminum, wu,recov	783.5	792.9	-9.39999999999998	-1.192590713017	2	2	
391537106223401	SC00908018CDDA1 WELL NR BARTLETT GULCH NR LEADVILL	00603676	00602577	2006-07-14 16:00:00	2006-07-14 16:05:00	0960190	0960153	01113	Cadmium, wu,recov	0.1008	0.0989	0.0019	1.90285428142213	.01	.01	
391537106223401	SC00908018CDDA1 WELL NR BARTLETT GULCH NR LEADVILL	00603676	00602577	2006-07-14 16:00:00	2006-07-14 16:05:00	0960190	0960153	01132	Lithium, wu,recov	2.13	2.13	0	0	1.55	1.55	
391537106223401	SC00908018CDDA1 WELL NR BARTLETT GULCH NR LEADVILL	00603676	00602577	2006-07-14 16:00:00	2006-07-14 16:05:00	0960190	0960153	22703	Uranium, wf	0.035	0.0139	0.0211	86.2985685071575	.01	.01	RPD > 10% and > RPT_LEV
391537106223401	SC00908018CDDA1 WELL NR BARTLETT GULCH NR LEADVILL	00603676	00602577	2006-07-14 16:00:00	2006-07-14 16:05:00	0960190	0960153	22704	Uranium, wu	0.1946	0.2082	-0.0136	-6.75273088381331	.01	.01	
391537106223401	SC00908018CDDA1 WELL NR BARTLETT GULCH NR LEADVILL	00603676	00602577	2006-07-14 16:00:00	2006-07-14 16:05:00	0960190	0960153	82082	H-2/H-1 ratio, wu	-139.24	-139.03	-0.210000000000008	0.15093254752579	NA	NA	
391537106223401	SC00908018CDDA1 WELL NR BARTLETT GULCH NR LEADVILL	00603676	00602577	2006-07-14 16:00:00	2006-07-14 16:05:00	0960190	0960153	82085	delta O-18, wu	-18.46	-18.46	0	0	NA	NA	
391414106231001	CG-01 COLORADO GULCH UPSTREAM FROM MOUTH NR LEADVI	00603688	00602526	2006-06-07 11:58:00	2006-06-07 12:00:00	0960152	0960185	00010	Temperature, water	7	7	0	0	NA	NA	
391414106231001	CG-01 COLORADO GULCH UPSTREAM FROM MOUTH NR LEADVI	00603688	00602527	2006-06-07 11:58:00	2006-06-07 12:02:00	0960152	0960182	00010	Temperature, water	7	7	0	0	NA	NA	
391414106231001	CG-01 COLORADO GULCH UPSTREAM FROM MOUTH NR LEADVI	00603688	00602526	2006-06-07 11:58:00	2006-06-07 12:00:00	0960152	0960185	00061	Discharge, instant.	14.3	14.3	0	0	NA	NA	
391414106231001	CG-01 COLORADO GULCH UPSTREAM FROM MOUTH NR LEADVI	00603688	00602527	2006-06-07 11:58:00	2006-06-07 12:02:00	0960152	0960182	00061	Discharge, instant.	14.3	14.3	0	0	NA	NA	
391414106231001	CG-01 COLORADO GULCH UPSTREAM FROM MOUTH NR LEADVI	00603688	00602526	2006-06-07 11:58:00	2006-06-07 12:00:00	0960152	0960185	00095	Specific cond at 25C	30	30	0	0	NA	NA	
391414106231001	CG-01 COLORADO GULCH UPSTREAM FROM MOUTH NR LEADVI	00603688	00602526	2006-06-07 11:58:00	2006-06-07 12:00:00	0960152	0960185	00300	Dissolved oxygen	6.7	6.6	0.100000000000001	1.50375939849625	NA	NA	
391414106231001	CG-01 COLORADO GULCH UPSTREAM FROM MOUTH NR LEADVI	00603688	00602526	2006-06-07 11:58:00	2006-06-07 12:00:00	0960152	0960185	00400	pH	7.5	7.2	0.3	4.08163265306122	NA	NA	
391414106231001	CG-01 COLORADO GULCH UPSTREAM FROM MOUTH NR LEADVI	00603688	00602526	2006-06-07 11:58:00	2006-06-07 12:00:00	0960152	0960185	00410	ANC, wu,fxdEP,fld	8.6	10.6	-2	-20.8333333333333	NA	NA	
391414106231001	CG-01 COLORADO GULCH UPSTREAM FROM MOUTH NR LEADVI	00603688	00602526	2006-06-07 11:58:00	2006-06-07 12:00:00	0960152	0960185	00915	Calcium, wf	2.49	2.44	0.0500000000000003	2.02839756592293	.072	.072	
391414106231001	CG-01 COLORADO GULCH UPSTREAM FROM MOUTH NR LEADVI	00603688	00602527	2006-06-07 11:58:00	2006-06-07 12:02:00	0960152	0960182	00915	Calcium, wf	2.49	2.54	-0.0499999999999998	-1.98807157057653	.072	.072	
391414106231001	CG-01 COLORADO GULCH UPSTREAM FROM MOUTH NR LEADVI	00603688	00602526	2006-06-07 11:58:00	2006-06-07 12:00:00	0960152	0960185	00916	Calcium, wu,recov	2.67	2.59	0.0800000000000001	3.04182509505704	.072	.072	
391414106231001	CG-01 COLORADO GULCH UPSTREAM FROM MOUTH NR LEADVI	00603688	00602527	2006-06-07 11:58:00	2006-06-07 12:02:00	0960152	0960182	00916	Calcium, wu,recov	2.67	2.53	0.14	5.38461538461539	.072	.072	
391414106231001	CG-01 COLORADO GULCH UPSTREAM FROM MOUTH NR LEADVI	00603688	00602526	2006-06-07 11:58:00	2006-06-07 12:00:00	0960152	0960185	00925	Magnesium, wf	0.7674	0.7698	-0.00240000000000007	-0.312256049960977	.012	.012	
391414106231001	CG-01 COLORADO GULCH UPSTREAM FROM MOUTH NR LEADVI	00603688	00602527	2006-06-07 11:58:00	2006-06-07 12:02:00	0960152	0960182	00925	Magnesium, wf	0.7674	0.7317	0.0357	4.76285771462877	.012	.012	
391414106231001	CG-01 COLORADO GULCH UPSTREAM FROM MOUTH NR LEADVI	00603688	00602526	2006-06-07 11:58:00	2006-06-07 12:00:00	0960152	0960185	00927	Magnesium, wu,recov	0.8615	0.8098	0.0517000000000001	6.18680069407049	.012	.012	
391414106231001	CG-01 COLORADO GULCH UPSTREAM FROM MOUTH NR LEADVI	00603688	00602527	2006-06-07 11:58:00	2006-06-07 12:02:00	0960152	0960182	00927	Magnesium, wu,recov	0.8615	0.761	0.1005	12.3882896764253	.012	.012	RPD > 10% and > RPT_LEV
391414106231001	CG-01 COLORADO GULCH UPSTREAM FROM MOUTH NR LEADVI	00603688	00602526	2006-06-07 11:58:00	2006-06-07 12:00:00	0960152	0960185	00929	Sodium, wu,recov	1.69	1.46	0.23	14.6031746031746	.27	.27	RPD > 10% and > RPT_LEV
391414106231001	CG-01 COLORADO GULCH UPSTREAM FROM MOUTH NR LEADVI	00603688	00602527	2006-06-07 11:58:00	2006-06-07 12:02:00	0960152	0960182	00929	Sodium, wu,recov	1.69	1.41	0.28	18.0645161290323	.27	.27	RPD > 10% and > RPT_LEV
391414106231001	CG-01 COLORADO GULCH UPSTREAM FROM MOUTH NR LEADVI	00603688	00602526	2006-06-07 11:58:00	2006-06-07 12:00:00	0960152	0960185	00930	Sodium, wf	1.47	1.45	0.02	1.36986301369863	.27	.27	
391414106231001	CG-01 COLORADO GULCH UPSTREAM FROM MOUTH NR LEADVI	00603688	00602527	2006-06-07 11:58:00	2006-06-07 12:02:00	0960152	0960182	00930	Sodium, wf	1.47	1.36	0.11	7.773851590106	.27	.27	
391414106231001	CG-01 COLORADO GULCH UPSTREAM FROM MOUTH NR LEADVI	00603688	00602526	2006-06-07 11:58:00	2006-06-07 12:00:00	0960152	0960185	00935	Potassium, wf	0.3113	0.3273	-0.016	-5.01096147823362	.027	.027	
391414106231001	CG-01 COLORADO GULCH UPSTREAM FROM MOUTH NR LEADVI	00603688	00602527	2006-06-07 11:58:00	2006-06-07 12:02:00	0960152	0960182	00935	Potassium, wf	0.3113	0.3044	0.00690000000000002	2.24135130745493	.027	.027	
391414106231001	CG-01 COLORADO GULCH UPSTREAM FROM MOUTH NR LEADVI	00603688	00602526	2006-06-07 11:58:00	2006-06-07 12:00:00	0960152	0960185	00937	Potassium, wu,recov	0.3832	0.3325	0.0507	14.1679474640212	.027	.027	RPD > 10% and > RPT_LEV
391414106231001	CG-01 COLORADO GULCH UPSTREAM FROM MOUTH NR LEADVI	00603688	00602527	2006-06-07 11:58:00	2006-06-07 12:02:00	0960152	0960182	00937	Potassium, wu,recov	0.3832	0.3247	0.0585	16.5277581579319	.027	.027	RPD > 10% and > RPT_LEV
391414106231001	CG-01 COLORADO GULCH UPSTREAM FROM MOUTH NR LEADVI	00603688	00602526	2006-06-07 11:58:00	2006-06-07 12:00:00	0960152	0960185	00940	Chloride, wf	0.207	0.219	-0.012	-5.63380281690141	.2	.2	
391414106231001	CG-01 COLORADO GULCH UPSTREAM FROM MOUTH NR LEADVI	00603688	00602526	2006-06-07 11:58:00	2006-06-07 12:00:00	0960152	0960185	00945	Sulfate, wf	6.073	6.1	-0.0269999999999992	-0.443604698923836	.18	.18	
391414106231001	CG-01 COLORADO GULCH UPSTREAM FROM MOUTH NR LEADVI	00603688	00602527	2006-06-07 11:58:00	2006-06-07 12:02:00	0960152	0960182	00945	Sulfate, wf	6.073	3.932	2.141	42.7986006996502	.18	.18	RPD > 10% and > RPT_LEV
391414106231001	CG-01 COLORADO GULCH UPSTREAM FROM MOUTH NR LEADVI	00603688	00602526	2006-06-07 11:58:00	2006-06-07 12:00:00	0960152	0960185	00955	Silica, wf	7.435478094	7.583980304	-0.14850221	-1.977464247576	.1	.1	
391414106231001	CG-01 COLORADO GULCH UPSTREAM FROM MOUTH NR LEADVI	00603688	00602527	2006-06-07 11:58:00	2006-06-07 12:02:00	0960152	0960182	00955	Silica, wf	7.435478094	7.208231105	0.227246988999999	3.10368071247301	.1	.1	
391414106231001	CG-01 COLORADO GULCH UPSTREAM FROM MOUTH NR LEADVI	00603688	00602526	2006-06-07 11:58:00	2006-06-07 12:00:00	0960152	0960185	00956	Silica, wu	9.53077201	8.508115463	1.022656547	11.3383549681839	.1	.1	RPD > 10% and > RPT_LEV
391414106231001	CG-01 COLORADO GULCH UPSTREAM FROM MOUTH NR LEADVI	00603688	00602527	2006-06-07 11:58:00	2006-06-07 12:02:00	0960152	0960182	00956	Silica, wu	9.53077201	8.215243997	1.315528013	14.826178591083	.1	.1	RPD > 10% and > RPT_LEV
391414106231001	CG-01 COLORADO GULCH UPSTREAM FROM MOUTH NR LEADVI	00603688	00602526	2006-06-07 11:58:00	2006-06-07 12:00:00	0960152	0960185	00978	Arsenic, wu	0.5281	0.5608	-0.0327	-6.00606116264119	.04	.04	
391414106231001	CG-01 COLORADO GULCH UPSTREAM FROM MOUTH NR LEADVI	00603688	00602527	2006-06-07 11:58:00	2006-06-07 12:02:00	0960152	0960182	00978	Arsenic, wu	0.5281	0.6436	-0.1155	-19.7149440983187	.04	.04	
391414106231001	CG-01 COLORADO GULCH UPSTREAM FROM MOUTH NR LEADVI	00603688	00602526	2006-06-07 11:58:00	2006-06-07 12:00:00	0960152	0960185	00985	Vanadium, wu	0.2288	0.1968	0.032	15.0375939849624	.01	.01	RPD > 10% and > RPT_LEV
391414106231001	CG-01 COLORADO GULCH UPSTREAM FROM MOUTH NR LEADVI	00603688	00602527	2006-06-07 11:58:00	2006-06-07 12:02:00	0960152	0960182	00985	Vanadium, wu	0.2288	0.2711	-0.0423	-16.9233846769354	.01	.01	
391414106231001	CG-01 COLORADO GULCH UPSTREAM FROM MOUTH NR LEADVI	00603688	00602526	2006-06-07 11:58:00	2006-06-07 12:00:00	0960152	0960185	01000	Arsenic, wf	0.3875	0.4045	-0.017	-4.2929292929293	.04	.04	
391414106231001	CG-01 COLORADO GULCH UPSTREAM FROM MOUTH NR LEADVI	00603688	00602527	2006-06-07 11:58:00	2006-06-07 12:02:00	0960152	0960182	01000	Arsenic, wf	0.3875	0.3736	0.0139	3.65260806727106	.04	.04	
391414106231001	CG-01 COLORADO GULCH UPSTREAM FROM MOUTH NR LEADVI	00603688	00602526	2006-06-07 11:58:00	2006-06-07 12:00:00	0960152	0960185	01005	Barium, wf	5.11	4.99	0.12	2.37623762376238	.02	.02	
391414106231001	CG-01 COLORADO GULCH UPSTREAM FROM MOUTH NR LEADVI	00603688	00602527	2006-06-07 11:58:00	2006-06-07 12:02:00	0960152	0960182	01005	Barium, wf	5.11	4.86	0.25	5.01504513540622	.02	.02	
391414106231001	CG-01 COLORADO GULCH UPSTREAM FROM MOUTH NR LEADVI	00603688	00602526	2006-06-07 11:58:00	2006-06-07 12:00:00	0960152	0960185	01007	Barium, wu,recov	5.77	5.65	0.119999999999999	2.10157618213659	.02	.02	
391414106231001	CG-01 COLORADO GULCH UPSTREAM FROM MOUTH NR LEADVI	00603688	00602527	2006-06-07 11:58:00	2006-06-07 12:02:00	0960152	0960182	01007	Barium, wu,recov	5.77	5.86	-0.0900000000000007	-1.54772141014619	.02	.02	
391414106231001	CG-01 COLORADO GULCH UPSTREAM FROM MOUTH NR LEADVI	00603688	00602526	2006-06-07 11:58:00	2006-06-07 12:00:00	0960152	0960185	01025	Cadmium, wf	1.63	1.71	-0.0800000000000001	-4.79041916167665	.01	.01	
391414106231001	CG-01 COLORADO GULCH UPSTREAM FROM MOUTH NR LEADVI	00603688	00602527	2006-06-07 11:58:00	2006-06-07 12:02:00	0960152	0960182	01025	Cadmium, wf	1.63	1.6	0.0299999999999998	1.85758513931887	.01	.01	
391414106231001	CG-01 COLORADO GULCH UPSTREAM FROM MOUTH NR LEADVI	00603688	00602526	2006-06-07 11:58:00	2006-06-07 12:00:00	0960152	0960185	01030	Chromium, wf	0.7765	0.733	0.0435	5.76349784696919	.01	.01	
391414106231001	CG-01 COLORADO GULCH UPSTREAM FROM MOUTH NR LEADVI	00603688	00602527	2006-06-07 11:58:00	2006-06-07 12:02:00	0960152	0960182	01030	Chromium, wf	0.7765	0.263	0.5135	98.7974987974988	.01	.01	RPD > 10% and > RPT_LEV
391414106231001	CG-01 COLORADO GULCH UPSTREAM FROM MOUTH NR LEADVI	00603688	00602526	2006-06-07 11:58:00	2006-06-07 12:00:00	0960152	0960185	01034	Chromium, wu,recov	0.7542	0.5587	0.1955	29.7813999542996	.01	.01	RPD > 10% and > RPT_LEV
391414106231001	CG-01 COLORADO GULCH UPSTREAM FROM MOUTH NR LEADVI	00603688	00602527	2006-06-07 11:58:00	2006-06-07 12:02:00	0960152	0960182	01034	Chromium, wu,recov	0.7542	0.3212	0.433	80.5281755625814	.01	.01	RPD > 10% and > RPT_LEV
391414106231001	CG-01 COLORADO GULCH UPSTREAM FROM MOUTH NR LEADVI	00603688	00602526	2006-06-07 11:58:00	2006-06-07 12:00:00	0960152	0960185	01035	Cobalt, wf	0.3525	0.3673	-0.0148	-4.11225340372327	.01	.01	
391414106231001	CG-01 COLORADO GULCH UPSTREAM FROM MOUTH NR LEADVI	00603688	00602527	2006-06-07 11:58:00	2006-06-07 12:02:00	0960152	0960182	01035	Cobalt, wf	0.3525	0.3511	0.00139999999999996	0.39795338260374	.01	.01	
391414106231001	CG-01 COLORADO GULCH UPSTREAM FROM MOUTH NR LEADVI	00603688	00602526	2006-06-07 11:58:00	2006-06-07 12:00:00	0960152	0960185	01037	Cobalt, wu,recov	0.3932	0.3746	0.0186	4.84501172180255	.01	.01	
391414106231001	CG-01 COLORADO GULCH UPSTREAM FROM MOUTH NR LEADVI	00603688	00602527	2006-06-07 11:58:00	2006-06-07 12:02:00	0960152	0960182	01037	Cobalt, wu,recov	0.3932	0.4009	-0.00769999999999998	-1.93930235486714	.01	.01	
391414106231001	CG-01 COLORADO GULCH UPSTREAM FROM MOUTH NR LEADVI	00603688	00602526	2006-06-07 11:58:00	2006-06-07 12:00:00	0960152	0960185	01040	Copper, wf	15.17	15.72	-0.550000000000001	-3.56102298478472	.13	.13	
391414106231001	CG-01 COLORADO GULCH UPSTREAM FROM MOUTH NR LEADVI	00603688	00602527	2006-06-07 11:58:00	2006-06-07 12:02:00	0960152	0960182	01040	Copper, wf	15.17	14.58	0.59	3.96638655462185	.13	.13	
391414106231001	CG-01 COLORADO GULCH UPSTREAM FROM MOUTH NR LEADVI	00603688	00602526	2006-06-07 11:58:00	2006-06-07 12:00:00	0960152	0960185	01042	Copper, wu,recov	17.12	16.11	1.01	6.07884441769486	.13	.13	
391414106231001	CG-01 COLORADO GULCH UPSTREAM FROM MOUTH NR LEADVI	00603688	00602527	2006-06-07 11:58:00	2006-06-07 12:02:00	0960152	0960182	01042	Copper, wu,recov	17.12	16.73	0.390000000000001	2.3042836041359	.13	.13	
391414106231001	CG-01 COLORADO GULCH UPSTREAM FROM MOUTH NR LEADVI	00603688	00602526	2006-06-07 11:58:00	2006-06-07 12:00:00	0960152	0960185	01045	Iron, wu,recov	472.1	415	57.1	12.8734077330628	6	6	
391414106231001	CG-01 COLORADO GULCH UPSTREAM FROM MOUTH NR LEADVI	00603688	00602527	2006-06-07 11:58:00	2006-06-07 12:02:00	0960152	0960182	01045	Iron, wu,recov	472.1	439.8	32.3	7.08411009979165	6	6	
391414106231001	CG-01 COLORADO GULCH UPSTREAM FROM MOUTH NR LEADVI	00603688	00602526	2006-06-07 11:58:00	2006-06-07 12:00:00	0960152	0960185	01046	Iron, wf	282.8	271.4	11.4	4.11403825333816	6	6	
391414106231001	CG-01 COLORADO GULCH UPSTREAM FROM MOUTH NR LEADVI	00603688	00602527	2006-06-07 11:58:00	2006-06-07 12:02:00	0960152	0960182	01046	Iron, wf	282.8	269.2	13.6	4.92753623188407	6	6	
391414106231001	CG-01 COLORADO GULCH UPSTREAM FROM MOUTH NR LEADVI	00603688	00602526	2006-06-07 11:58:00	2006-06-07 12:00:00	0960152	0960185	01049	Lead, wf	0.2966	0.2915	0.00509999999999999	1.7343989117497	.02	.02	
391414106231001	CG-01 COLORADO GULCH UPSTREAM FROM MOUTH NR LEADVI	00603688	00602527	2006-06-07 11:58:00	2006-06-07 12:02:00	0960152	0960182	01049	Lead, wf	0.2966	0.358	-0.0614	-18.7595478154598	.02	.02	
391414106231001	CG-01 COLORADO GULCH UPSTREAM FROM MOUTH NR LEADVI	00603688	00602526	2006-06-07 11:58:00	2006-06-07 12:00:00	0960152	0960185	01051	Lead, wu,recov	0.8496	0.725	0.1246	15.8262415851645	.02	.02	RPD > 10% and > RPT_LEV
391414106231001	CG-01 COLORADO GULCH UPSTREAM FROM MOUTH NR LEADVI	00603688	00602527	2006-06-07 11:58:00	2006-06-07 12:02:00	0960152	0960182	01051	Lead, wu,recov	0.8496	1.15	-0.3004	-30.0460092018404	.02	.02	
391414106231001	CG-01 COLORADO GULCH UPSTREAM FROM MOUTH NR LEADVI	00603688	00602526	2006-06-07 11:58:00	2006-06-07 12:00:00	0960152	0960185	01055	Manganese, wu,recov	176.8	163.7	13.1	7.69456681350956	4	4	
391414106231001	CG-01 COLORADO GULCH UPSTREAM FROM MOUTH NR LEADVI	00603688	00602527	2006-06-07 11:58:00	2006-06-07 12:02:00	0960152	0960182	01055	Manganese, wu,recov	176.8	159.2	17.6	10.4761904761905	4	4	
391414106231001	CG-01 COLORADO GULCH UPSTREAM FROM MOUTH NR LEADVI	00603688	00602526	2006-06-07 11:58:00	2006-06-07 12:00:00	0960152	0960185	01056	Manganese, wf	152.3	152	0.300000000000011	0.197173841603688	4	4	
391414106231001	CG-01 COLORADO GULCH UPSTREAM FROM MOUTH NR LEADVI	00603688	00602527	2006-06-07 11:58:00	2006-06-07 12:02:00	0960152	0960182	01056	Manganese, wf	152.3	149.9	2.40000000000001	1.58835208471211	4	4	
391414106231001	CG-01 COLORADO GULCH UPSTREAM FROM MOUTH NR LEADVI	00603688	00602526	2006-06-07 11:58:00	2006-06-07 12:00:00	0960152	0960185	01060	Molybdenum, wf	0.3065	0.3246	-0.0181	-5.73601647916337	.03	.03	
391414106231001	CG-01 COLORADO GULCH UPSTREAM FROM MOUTH NR LEADVI	00603688	00602527	2006-06-07 11:58:00	2006-06-07 12:02:00	0960152	0960182	01060	Molybdenum, wf	0.3065	0.2942	0.0123	4.09522224071915	.03	.03	
391414106231001	CG-01 COLORADO GULCH UPSTREAM FROM MOUTH NR LEADVI	00603688	00602526	2006-06-07 11:58:00	2006-06-07 12:00:00	0960152	0960185	01062	Molybdenum, wu,recov	0.3186	0.292	0.0266	8.71274156567311	.03	.03	
391414106231001	CG-01 COLORADO GULCH UPSTREAM FROM MOUTH NR LEADVI	00603688	00602527	2006-06-07 11:58:00	2006-06-07 12:02:00	0960152	0960182	01062	Molybdenum, wu,recov	0.3186	0.2982	0.0204	6.61478599221789	.03	.03	
391414106231001	CG-01 COLORADO GULCH UPSTREAM FROM MOUTH NR LEADVI	00603688	00602526	2006-06-07 11:58:00	2006-06-07 12:00:00	0960152	0960185	01065	Nickel, wf	0.7559	0.8254	-0.0695	-8.79023588186935	.1	.1	
391414106231001	CG-01 COLORADO GULCH UPSTREAM FROM MOUTH NR LEADVI	00603688	00602527	2006-06-07 11:58:00	2006-06-07 12:02:00	0960152	0960182	01065	Nickel, wf	0.7559	0.756	-9.9999999999989e-05	-0.013228388120906	.1	.1	
391414106231001	CG-01 COLORADO GULCH UPSTREAM FROM MOUTH NR LEADVI	00603688	00602526	2006-06-07 11:58:00	2006-06-07 12:00:00	0960152	0960185	01067	Nickel, wu,recov	0.7801	0.737	0.0431	5.68189308549206	.1	.1	
391414106231001	CG-01 COLORADO GULCH UPSTREAM FROM MOUTH NR LEADVI	00603688	00602527	2006-06-07 11:58:00	2006-06-07 12:02:00	0960152	0960182	01067	Nickel, wu,recov	0.7801	0.8041	-0.024	-3.02992046458781	.1	.1	
391414106231001	CG-01 COLORADO GULCH UPSTREAM FROM MOUTH NR LEADVI	00603688	00602526	2006-06-07 11:58:00	2006-06-07 12:00:00	0960152	0960185	01075	Silver, wf	0.0273	0.0287	-0.0014	-4.99999999999999	.1	.1	
391414106231001	CG-01 COLORADO GULCH UPSTREAM FROM MOUTH NR LEADVI	00603688	00602527	2006-06-07 11:58:00	2006-06-07 12:02:00	0960152	0960182	01075	Silver, wf	0.0273	0.026	0.0013	4.87804878048781	.1	.1	
391414106231001	CG-01 COLORADO GULCH UPSTREAM FROM MOUTH NR LEADVI	00603688	00602526	2006-06-07 11:58:00	2006-06-07 12:00:00	0960152	0960185	01077	Silver, wu,recov	0.0477	0.0432	0.0045	9.90099009900989	.1	.1	
