SITE_NO	STATION_NM	SAMPLE_START_DT	SAMPLE_END_DT	MEDIUM_CD	RECORD_NO	sum_cat	sum_an	perc.diff	complete.chem	Alk	Ca	Cl	Fe	K	Mg	Mn	Na	SO4	flags
391449106232001	SC00908124DDBC1 SBGS-02 STRAWBERRY GULCH SEEP 2	2012-09-21 12:10:00	NA	WG 	01205332	1.82141686282	1.70955561	3.16800127106802	Complete	1.08891	0.9058347	0.00922467	0.11267265562	0.02898214	0.46650201	0.0393783572	0.268047	0.61142094	
391513106232601	SC00908124ACAD1 SLGS-04 SUGARLOAF GULCH SEEP 4	2012-09-21 13:55:00	NA	WG 	01205333	4.02553704115	4.02062212	0.0610840657208275	Complete	-0.171828	1.3242462	0.01585402	0.48361458715	0.0775074	0.68769753	1.148971824	0.3034995	4.1765961	
391513106230401	DINERO BULKHEAD SPIGOT AT 1250 FT NR LEADVILLE, CO	2012-09-21 16:00:00	NA	WG 	01205334	17.09596682161	18.60053149	-4.21488028113014	Complete	0.665334	6.95107	0.00713713	3.03806099121	0.09792024	2.97815739	3.6155942004	0.415164	17.92806036	
391512106230401	DINERO STRUCTURE AT 1200 FT NEAR LEADVILLE, CO	2012-09-21 15:50:00	NA	WG 	01205335	14.96974108288	15.72809771	-2.47039093610685	Complete	0.995004	7.9235212	0.00877331	1.17545350968	0.0725193	4.00209186	1.2455757132	0.5505795	14.7243204	
391512106230301	DINERO DRIPPER AT 1140 FEET NEAR LEADVILLE, CO	2012-09-21 15:40:00	NA	WG 	01205336	2.04609620025	1.87650484	4.32344147441493	Complete	0.853146	0.8299867	0.0095914	0.14972895105	0.0251963	0.66070641	0.0480508392	0.332427	1.01376744	
391513106230402	DINERO MINE TUNNEL DRAINAGE FROM BEHIND BULKHEAD	2012-05-31 14:30:00	NA	WG 	01205466	16.43056472408	19.34127983	-8.1368885004506	Complete	0.403596	6.8247232	0.00691145	2.73655321728	0.09398092	2.85776712	3.5330872668	0.384453	18.93077238	Charge imbalance > 5%
391504106225200	DINERO MINE DRAINAGE TUNNEL BLW TURQUOISE LK NR LE	2013-05-30 12:30:00	NA	WG 	01305819	7.585116961	10.44012444	-15.8389417122681	Complete	0.367632	4.1417	0.00947856	0.247020961	0.040928	2.155998	0.62972	0.36975	10.06301388	Charge imbalance > 10%
391559106230901	SC00908113ADDD1 TLSS-03 TURQUOISE LAKE SOUTH SEEP	2013-05-30 14:00:00	NA	WG 	01305820	1.41839632949	1.52342372	-3.57015006843155	Complete	0.053946	0.37425	0.00970424	0.00039852949	0.0168828	0.732381	0.120484	0.174	1.45977348	
391600106235701	TLS-05 TURQUOISE LAKE SOUTH 5	2013-05-30 14:30:00	NA	WS 	01305821	0.34441379916	0.33402646	1.53106172868645	Complete	0.063936	0.18962	0.00823732	0.00096815916	0.0148364	0.08229	0.00014924	0.05655	0.26185314	
391606106241601	SC00908113ADB TL-ADIT	2013-05-30 15:45:00	NA	WG 	01305822	0.562576766	3.90024753	-74.7883076416773	Complete	0.001998	0.18962	0.00888615	0.134953566	0.033254	0.098748	0.0103012	0.0957	3.88936338	Charge imbalance > 10%
391517106223801	BARTLETT MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEA	2013-05-30 17:30:00	NA	WG 	01305823	1.5431064146	1.68541749	-4.40793005116782	Complete	0.107892	0.82834	0.01007097	0.0479374146	0.028138	0.436137	0.067704	0.13485	1.56745452	
391501106225001	SLGS-09 SUGARLOAF GULCH SEEP 9 PIPE NR DINERO, CO	2013-05-31 09:20:00	NA	WG 	01305824	3.50089190839	4.03480824	-7.08515892480238	Complete	-0.085914	1.77145	0.01218672	0.00783590839	0.05116	0.938106	0.54964	0.1827	4.10853552	Charge imbalance > 5%
391504106225201	LSG-0 LITTLE SUGARLOAF GULCH US FROM DINERO MINE D	2013-05-31 09:50:00	NA	WS 	01305825	4.45572987257	5.00517372	-5.8075197792048	Complete	-0.023976	2.81436	0.0101556	0.00422547257	0.05116	1.283724	0.0195104	0.28275	5.01899412	Charge imbalance > 5%
391512106230001	SC00908019BCCA1 LSGS-03 LITTLE SUGARLOAF GL SEEP 3	2013-05-31 10:45:00	NA	WG 	01305826	3.92581465207	5.44569678	-16.2181110159974	Complete	-0.00999	2.42015	0.0152334	0.00125145207	0.043486	1.15206	0.0217672	0.2871	5.44045338	Charge imbalance > 10%
391517106230601	SC00908124ADAA1 LSGS-05 LITTLE SUGARLOAF GL SEEP 5	2013-05-31 11:30:00	NA	WG 	01305827	0.59546390965	0.61085191	-1.27561954335182	Complete	0.283716	0.27445	0.00815269	0.00151350965	0.0186734	0.148122	0.000455	0.15225	0.31898322	
391517106230602	LSG-06 LITTLE SUGARLOAF GL 6 NR LEADVILLE, CO	2013-05-31 12:00:00	NA	WS 	01305828	2.73188936823	3.25483878	-8.73514545544569	Complete	-0.01998	1.55189	0.016926	0.00041836823	0.046044	0.847587	0.0728	0.21315	3.25789278	Charge imbalance > 5%
391518106230901	LSGS-10, LITTLE SUGARLOAF GULCH SEEP 10	2013-05-31 12:30:00	NA	WG 	01305829	3.53437627764	4.57545906	-12.837286319835	Complete	0.03996	1.82634	0.0135408	0.00122627764	0.06395	1.23435	0.16926	0.23925	4.52195826	Charge imbalance > 10%
391519106230901	LSGS-11, LITTLE SUGARLOAF GULCH SEEP 11	2013-05-31 12:50:00	NA	WG 	01305830	1.86467953257	2.6817797	-17.9722312602397	Complete	-0.043956	0.99301	0.00970424	0.00157553257	0.035812	0.460824	0.108108	0.26535	2.71603146	Charge imbalance > 10%
391504106223001	LAKE FORK BELOW TURQUOISE LAKE NEAR LEADVILLE, CO	2013-05-31 15:00:00	NA	WS 	01305832	0.3381749719	0.25262382	14.4805901895752	Complete	0.183816	0.1497	0.0050778	0.0087730919	0.0074182	0.0477282	0.00275548	0.1218	0.06373002	Charge imbalance > 10%
391435106230801	SIWATCH MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEAD	2013-05-30 14:05:00	NA	WG 	01305833	3.8446981735	4.58321565	-8.76275543350661	Complete	0.605394	1.7465	0.01007097	0.3274591735	0.030696	1.045083	0.45136	0.2436	3.96775068	Charge imbalance > 5%
391445106230701	SC00908124DDDA1 SBGS-01 STRAWBERRY GULCH SEEP 1	2013-05-30 15:20:00	NA	WG 	01305834	1.40191243783	1.70456685	-9.7426824429728	Complete	0.61938	0.72355	0.00956319	0.00178487783	0.030696	0.510198	0.00083356	0.13485	1.07562366	Charge imbalance > 5%
391443106225701	SBG-0 STRAWBERRY GULCH AT MOUTH NR LEADVILLE, CO	2013-05-30 16:00:00	NA	WS 	01305835	0.48817646573	0.42158341	7.31984972150646	Complete	0.175824	0.18463	0.01001455	0.00288030573	0.0145806	0.098748	0.00028756	0.18705	0.23574486	Charge imbalance > 5%
391501106224901	SC00908124CBAD2 SLGS-07 SUGARLOAF GULCH SEEP 7	2013-05-30 17:15:00	NA	WG 	01305836	3.42234729381	4.82652136	-17.0226260729881	Complete	-0.3014982	1.76646	0.0146692	0.02441529381	0.03837	0.888732	0.44772	0.25665	5.11335036	Charge imbalance > 10%
391452106224201	LF-580 LAKEFORK DS FROM SUGARLOAF GULCH NR LEADVIL	2013-05-31 09:25:00	NA	WS 	01305837	0.39547352599	0.38666991	1.12557564059292	Complete	0.175824	0.21956	0.00533169	0.00944592599	0.0092088	0.08229	0.0097188	0.06525	0.20551422	
391454106224201	LF-537 SUGARLOAF GULCH AT MOUTH NR LEADVILLE, CO	2013-05-31 10:20:00	NA	WS 	01305838	3.19908205475	4.2475605	-14.0798814706261	Complete	-0.03996	1.86127	0.0101556	0.00340105475	0.040928	0.864045	0.233688	0.19575	4.2773649	Charge imbalance > 10%
391500106224901	UNNAMED MINE DRAINAGE TUNNEL BLW TURQ LK NR LEADVI	2013-05-31 10:50:00	NA	WG 	01305839	3.40355747994	4.55800024	-14.5002121528135	Complete	-0.033966	1.9461	0.01331512	0.00154247994	0.05116	0.831129	0.212576	0.36105	4.57865112	Charge imbalance > 10%
391501106225401	SLG-01 SUGARLOAF GULCH US FROM DINERO MINE DRNG TU	2013-05-31 12:30:00	NA	WS 	01305840	2.20843618758	3.07408722	-16.387074237624	Complete	-0.10989	1.19261	0.0101556	0.00645718758	0.033254	0.534885	0.28028	0.16095	3.17382162	Charge imbalance > 10%
391501106230601	NELSON MINE DRAINAGE TUN BLW TURQ LAKE NR LEADVILL	2013-05-31 13:05:00	NA	WG 	01305841	7.4740659	8.529573	-6.59541937052829	Complete	0.263736	3.04889	0.0186186	1.0345509	0.03837	1.851525	1.22668	0.27405	8.2472184	Charge imbalance > 5%
391502106230601	SUGARLOAF GL ABV NELSON MINE DR TUNL ABV LAKE FORK	2013-05-31 13:40:00	NA	WS 	01305842	1.95363772066	2.18719271	-5.64029349308018	Complete	-0.133866	1.07784	0.00978887	0.01884272066	0.03837	0.452595	0.23114	0.13485	2.31126984	Charge imbalance > 5%
391513106232601	SC00908124ACAD1 SLGS-04 SUGARLOAF GULCH SEEP 4	2013-05-31 14:30:00	NA	WG 	01305843	0.85704354596	0.96403499	-5.87516913341678	Complete	-0.015984	0.40918	0.00961961	0.01014554596	0.028138	0.181038	0.128492	0.10005	0.97039938	Charge imbalance > 5%
391513106230401	DINERO BULKHEAD SPIGOT AT 1250 FT NR LEADVILLE, CO	2013-05-31 16:20:00	NA	WG 	01305844	15.015140493	15.51002778	-1.62124343615082	Complete	0.713286	6.0379	0.025389	2.813781493	0.08953	2.559219	3.14496	0.36975	14.77135278	
391512106230401	DINERO STRUCTURE AT 1200 FT NEAR LEADVILLE, CO	2013-05-31 15:56:00	NA	WG 	01305845	14.584280623	15.7241499	-3.76089839470571	Complete	1.074924	7.8343	0.0236964	1.072448623	0.069066	3.982836	1.09928	0.52635	14.6255295	
391504106225200	DINERO MINE DRAINAGE TUNNEL BLW TURQUOISE LK NR LE	2013-09-19 10:15:00	NA	WG 	01305853	9.7013930831	10.8795696	-5.72459381536831	Complete	0.415584	5.4391	0.016926	0.2478950831	0.053718	2.79786	0.68432	0.4785	10.4470596	Charge imbalance > 5%
391500106224901	UNNAMED MINE DRAINAGE TUNNEL BLW TURQ LK NR LEADVI	2013-09-19 11:30:00	NA	WG 	01305854	0.12805499017	4.49089801	-94.4552373594065	Complete	-0.045954	0.040419	0.00916825	0.00118019017	0.0007674	0.0230412	0.0017472	0.0609	4.52768376	Charge imbalance > 10%
391501106224901	SC00908124CBAD2 SLGS-07 SUGARLOAF GULCH SEEP 7	2013-09-19 12:30:00	NA	WG 	01305855	4.03984810078	4.85657548	-9.18040122307657	Complete	-0.33966	2.12574	0.0087451	0.03416410078	0.071624	1.06977	0.4732	0.26535	5.18749038	Charge imbalance > 5%
391501106225001	SLGS-09 SUGARLOAF GULCH SEEP 9 PIPE NR DINERO, CO	2013-09-19 13:20:00	NA	WG 	01305856	4.17909369831	4.83547816	-7.28137145065762	Complete	-0.073926	2.0958	0.01433068	0.01401069831	0.071624	1.077999	0.61516	0.3045	4.89507348	Charge imbalance > 5%
391445106230701	SC00908124DDDA1 SBGS-01 STRAWBERRY GULCH SEEP 1	2013-09-19 15:10:00	NA	WG 	01305857	1.58727125041	1.71157574	-3.76811928383956	Complete	0.631368	0.81836	0.0124124	0.00138445041	0.040928	0.551343	0.0012558	0.174	1.06779534	
391443106225701	SBG-0 STRAWBERRY GULCH AT MOUTH NR LEADVILLE, CO	2013-09-19 16:05:00	NA	WS 	01305858	0.69489156008	0.56315003	10.4719534806176	Complete	0.427572	0.27445	0.02773043	0.00567832008	0.0176502	0.148122	0.00104104	0.24795	0.1078476	Charge imbalance > 10%
391504106225201	LSG-0 LITTLE SUGARLOAF GULCH US FROM DINERO MINE D	2013-09-20 09:40:00	NA	WS 	01305859	4.64499649692	5.3903505	-7.42728680242707	Complete	-0.05994	2.87923	0.008463	0.00777549692	0.053718	1.291953	0.03822	0.3741	5.4418275	Charge imbalance > 5%
391512106230001	SC00908019BCCA1 LSGS-03 LITTLE SUGARLOAF GL SEEP 3	2013-09-20 10:30:00	NA	WG 	01305860	6.71070842547	7.64542926	-6.51094921913462	Complete	-0.007992	4.17164	0.008463	0.00111322547	0.071624	2.05725	0.0175812	0.3915	7.64495826	Charge imbalance > 5%
391517106230601	SC00908124ADAA1 LSGS-05 LITTLE SUGARLOAF GL SEEP 5	2013-09-20 11:35:00	NA	WG 	01305861	0.89287841	0.89766028	-0.267063204314238	Complete	0.311688	0.46407	0.0095914	0.00032229	0.028138	0.238641	0.00075712	0.16095	0.57638088	
391517106230602	LSG-06 LITTLE SUGARLOAF GL 6 NR LEADVILLE, CO	2013-09-20 12:35:00	NA	WS 	01305862	9.05013496089	10.07733403	-5.37028223440976	Complete	-0.025974	5.1397	0.00916825	0.00104096089	0.097204	3.110562	0.310128	0.3915	10.09413978	Charge imbalance > 5%
391518106230901	LSGS-10, LITTLE SUGARLOAF GULCH SEEP 10	2013-09-20 14:30:00	NA	WG 	01305864	12.97949850787	14.60352784	-5.88778516051199	Complete	0.095904	6.5868	0.00857584	0.00057750787	0.112552	4.534179	1.13204	0.61335	14.499048	Charge imbalance > 5%
391519106230901	LSGS-11, LITTLE SUGARLOAF GULCH SEEP 11	2013-09-20 15:10:00	NA	WG 	01305865	3.13839250774	3.96820279	-11.6766221727005	Complete	-0.055944	1.86127	0.00967603	0.00091150774	0.058834	0.880503	0.115024	0.22185	4.01447076	Charge imbalance > 10%
391559106230901	SC00908113ADDD1 TLSS-03 TURQUOISE LAKE SOUTH SEEP	2013-09-19 11:45:00	NA	WG 	01305866	1.45273656042	1.63605597	-5.93498617257641	Complete	0.077922	0.3992	0.00956319	0.00037536042	0.0138132	0.724152	0.132496	0.1827	1.54857078	Charge imbalance > 5%
391606106241601	SC00908113ADB TL-ADIT	2013-09-19 12:45:00	NA	WG 	01305867	0.7419411398	1.95671794	-45.0140890078649	Complete	0.001998	0.21457	0.00823732	0.2248001398	0.043486	0.123435	0.0182	0.11745	1.94648262	Charge imbalance > 10%
391435106230801	SIWATCH MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEAD	2013-09-19 14:45:00	NA	WG 	01305868	3.8922084808	4.26765808	-4.60117327167653	Complete	0.723276	1.85628	0.00908362	0.2354034808	0.035812	1.127373	0.36764	0.2697	3.53529846	
391517106223801	BARTLETT MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEA	2013-09-19 16:30:00	NA	WG 	01305869	1.50107574843	1.61510023	-3.65911560705402	Complete	0.217782	0.78842	0.00899899	0.00093474843	0.02558	0.436137	0.058604	0.1914	1.38831924	
391452106224201	LF-580 LAKEFORK DS FROM SUGARLOAF GULCH NR LEADVIL	2013-09-20 10:00:00	NA	WS 	01305870	0.4021890462	0.30929755	13.0559727612757	Complete	0.141858	0.20958	0.00510601	0.0076282462	0.0092088	0.0789984	0.0054236	0.09135	0.16233354	Charge imbalance > 10%
391454106224201	LF-537 SUGARLOAF GULCH AT MOUTH NR LEADVILLE, CO	2013-09-20 10:30:00	NA	WS 	01305871	4.50729309448	5.00980066	-5.28005269763633	Complete	-0.03996	2.56486	0.01619254	0.00489909448	0.069066	1.283724	0.271544	0.3132	5.03356812	Charge imbalance > 5%
391513106232601	SC00908124ACAD1 SLGS-04 SUGARLOAF GULCH SEEP 4	2013-09-20 12:30:00	NA	WG 	01305872	2.8131557956	3.27320954	-7.55875993360243	Complete	-0.043956	1.08782	0.00293384	0.1868837956	0.030696	0.526656	0.7462	0.2349	3.3142317	Charge imbalance > 5%
391502106230601	SUGARLOAF GL ABV NELSON MINE DR TUNL ABV LAKE FORK	2013-09-20 13:20:00	NA	WS 	01305873	3.86979975613	5.10779149	-13.7897983983584	Complete	-0.167832	2.33033	0.00882973	0.01641075613	0.058834	0.946335	0.32214	0.19575	5.26679376	Charge imbalance > 10%
391501106230601	NELSON MINE DRAINAGE TUN BLW TURQ LAKE NR LEADVILL	2013-09-20 13:50:00	NA	WG 	01305874	8.864734087	10.370091	-7.82620536548268	Complete	0.533466	3.54789	0.0135408	1.552102087	0.03837	1.958502	1.48512	0.28275	9.8230842	Charge imbalance > 5%
391504106223001	LAKE FORK BELOW TURQUOISE LAKE NEAR LEADVILLE, CO	2013-09-20 15:00:00	NA	WS 	01305875	0.33555713583	0.20017381	25.2707682622762	Complete	0.143856	0.15469	0.00476749	0.00893971583	0.0094646	0.0485511	0.00081172	0.1131	0.05155032	Charge imbalance > 10%
391501106225401	SLG-01 SUGARLOAF GULCH US FROM DINERO MINE DRNG TU	2013-09-20 15:45:00	NA	WS 	01305876	4.16769392344	4.91023031	-8.17958343191219	Complete	-0.173826	2.22055	0.02129855	0.03059692344	0.074182	1.110915	0.5096	0.22185	5.06275776	Charge imbalance > 5%
391512106230401	DINERO STRUCTURE AT 1200 FT NEAR LEADVILLE, CO	2013-10-28 09:15:00	NA	WG 	01400280	12.602461745	14.54280108	-7.1479850738929	Complete	0.775224	6.7864	0.01032486	0.987084745	0.061392	3.332745	0.89544	0.5394	13.75725222	Charge imbalance > 5%
391513106230401	DINERO BULKHEAD SPIGOT AT 1250 FT NR LEADVILLE, CO	2013-10-28 09:25:00	NA	WG 	01400281	13.175157423	15.05938081	-6.67346981718212	Complete	0.413586	5.2894	0.00916825	2.611562423	0.079298	2.246517	2.59168	0.3567	14.63662656	Charge imbalance > 5%
391454106224201	LF-537 SUGARLOAF GULCH AT MOUTH NR LEADVILLE, CO	2014-05-29 11:30:00	NA	WS 	01402566	1.72404794	2.09489417	-9.71070572211423	Complete	0.031968	1.04291	0.00809627	0.00264994	0.035812	0.378534	0.146692	0.11745	2.0548299	Charge imbalance > 5%
391500106224901	UNNAMED MINE DRAINAGE TUNNEL BLW TURQ LK NR LEADVI	2014-05-29 12:15:00	NA	WG 	01402567	3.67039592	4.05193057	-4.94066976440413	Complete	0.00999	2.33033	0.01052233	0.00114592	0.061392	0.888732	0.223496	0.1653	4.03141824	
391501106224901	SC00908124CBAD2 SLGS-07 SUGARLOAF GULCH SEEP 7	2014-05-29 12:50:00	NA	WG 	01402568	3.61459365	4.05224708	-5.70839339713269	Complete	-0.385614	1.95109	0.01055054	0.02023265	0.05116	0.814671	0.58604	0.1914	4.42731054	Charge imbalance > 5%
391504106225200	DINERO MINE DRAINAGE TUNNEL BLW TURQUOISE LK NR LE	2014-05-29 13:30:00	NA	WG 	01402569	7.3695738	8.10875377	-4.77558035037761	Complete	0.42957	4.19659	0.00984529	0.2034008	0.046044	1.900899	0.62244	0.4002	7.66933848	
391504106225201	LSG-0 LITTLE SUGARLOAF GULCH US FROM DINERO MINE D	2014-05-29 14:00:00	NA	WS 	01402570	4.44952877	2.53093012	27.4852796962751	Complete	-0.025974	1.82135	0.00739102	0.00204117	0.099762	0.641862	0.0227136	1.8618	2.5495131	Charge imbalance > 10%
391501106225401	SLG-01 SUGARLOAF GULCH US FROM DINERO MINE DRNG TU	2014-05-29 15:30:00	NA	WS 	01402571	1.06417206	1.26086609	-8.45981946575802	Complete	-0.121878	0.57884	0.00724997	0.00451206	0.028138	0.197496	0.172536	0.08265	1.37549412	Charge imbalance > 5%
391501106230601	NELSON MINE DRAINAGE TUN BLW TURQ LAKE NR LEADVILL	2014-05-29 16:30:00	NA	WG 	01402572	3.4896302	3.95912657	-6.3030165233869	Complete	0.271728	1.46706	0.00758849	0.472692	0.0253242	0.707694	0.65156	0.1653	3.67981008	Charge imbalance > 5%
391504106223001	LAKE FORK BELOW TURQUOISE LAKE NEAR LEADVILLE, CO	2014-05-30 09:20:00	NA	WS 	01402573	0.27504338	0.23134941	8.62847395595817	Complete	0.167832	0.17465	0.00363909	0.00651742	0.007674	0.0444366	0.00218036	0.039585	0.05987832	Charge imbalance > 5%
391517106223801	BARTLETT MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEA	2014-05-30 10:00:00	NA	WG 	01402574	1.3486887	1.57510297	-7.74385782417938	Complete	0.047952	0.77345	0.00764491	0.0533569	0.0245568	0.304473	0.088452	0.1044	1.51950606	Charge imbalance > 5%
391512106230001	SC00908019BCCA1 LSGS-03 LITTLE SUGARLOAF GL SEEP 3	2014-05-30 12:00:00	NA	WG 	01402575	2.19754325	2.89281976	-13.6586822714634	Complete	-0.015984	1.36227	0.00739102	0.00089525	0.046044	0.559572	0.093912	0.13485	2.90141274	Charge imbalance > 10%
391517106230601	SC00908124ADAA1 LSGS-05 LITTLE SUGARLOAF GL SEEP 5	2014-05-30 12:45:00	NA	WG 	01402576	0.48611293	0.51597831	-2.98030546599729	Complete	0.235764	0.26946	0.00770133	0.00175469	0.0248126	0.106977	0.00045864	0.08265	0.27251298	
391517106230602	LSG-06 LITTLE SUGARLOAF GL 6 NR LEADVILLE, CO	2014-05-30 13:00:00	NA	WS 	01402577	2.04519116	2.78256074	-15.2735599358368	Complete	-0.001998	1.20758	0.00750386	0.00128916	0.046044	0.49374	0.179088	0.11745	2.77705488	Charge imbalance > 10%
391519106230901	LSGS-11, LITTLE SUGARLOAF GULCH SEEP 11	2014-05-30 13:45:00	NA	WG 	01402578	1.73331487	2.44071345	-16.9476229140678	Complete	-0.013986	1.00299	0.00787059	0.00096687	0.043486	0.345618	0.231504	0.10875	2.44682886	Charge imbalance > 10%
391518106230901	LSGS-10, LITTLE SUGARLOAF GULCH SEEP 10	2014-05-30 13:20:00	NA	WG 	01402579	5.61112982	6.58026871	-7.94936600272061	Complete	0.045954	3.26346	0.00866047	0.00078782	0.084414	1.777464	0.258804	0.2262	6.52565424	Charge imbalance > 5%
391452106224201	LF-580 LAKEFORK DS FROM SUGARLOAF GULCH NR LEADVIL	2014-05-29 10:15:00	NA	WS 	01402580	0.32670621	0.10269461	52.1684145829065	Incomplete	NA	0.20459	0.00369551	0.00540731	0.0104878	0.0584259	0.0042952	0.0435	0.0989991	Charge imbalance > 10%
391443106225701	SBG-0 STRAWBERRY GULCH AT MOUTH NR LEADVILLE, CO	2014-05-29 12:05:00	NA	WS 	01402581	0.39566368	0.33769203	7.90498379019916	Complete	0.205794	0.19461	0.00803985	0.00401072	0.0189292	0.08229	0.00012376	0.0957	0.12385818	Charge imbalance > 5%
391445106230701	SC00908124DDDA1 SBGS-01 STRAWBERRY GULCH SEEP 1	2014-05-29 12:55:00	NA	WG 	01402582	1.42091808	1.54516571	-4.18894538377151	Complete	0.503496	0.82335	0.00978887	0.00057296	0.043486	0.444366	0.00039312	0.10875	1.03188084	
391449106232001	SC00908124DDBC1 SBGS-02 STRAWBERRY GULCH SEEP 2	2014-05-29 13:45:00	NA	WG 	01402583	1.7789539	1.88392622	-2.86584099290697	Complete	0.791208	0.97804	0.00835016	0.0569379	0.030696	0.444366	0.073164	0.19575	1.08436806	
391435106230801	SIWATCH MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEAD	2014-05-29 14:40:00	NA	WG 	01402584	3.9295043	4.25416686	-3.96719948361171	Complete	0.527472	1.90119	0.01032486	0.2051913	0.035812	1.061541	0.53872	0.18705	3.71637	
391502106230601	SUGARLOAF GL ABV NELSON MINE DR TUNL ABV LAKE FORK	2014-05-29 16:25:00	NA	WS 	01402585	0.88486418	1.08457476	-10.1404809229577	Complete	-0.135864	0.46906	0.00727818	0.00995518	0.02558	0.156351	0.149968	0.07395	1.21316058	Charge imbalance > 10%
391559106230901	SC00908113ADDD1 TLSS-03 TURQUOISE LAKE SOUTH SEEP	2014-05-30 09:40:00	NA	WG 	01402586	1.35354474	1.55725017	-6.99827491453186	Complete	0.101898	0.3992	0.00736281	0.01267674	0.015348	0.592488	0.168532	0.1653	1.44798936	Charge imbalance > 5%
391530106223601	SC00908019BDAB1 BG-011BARTLETTT GULCH 13 NR LEADVI	2014-05-30 13:05:00	NA	WS 	01402587	0.73936932	0.7571391	-1.18741597190614	Complete	0.033966	0.46407	0.0059241	0.00401072	0.028138	0.156351	0.0041496	0.08265	0.717249	
391512106230401	DINERO STRUCTURE AT 1200 FT NEAR LEADVILLE, CO	2014-05-30 15:55:00	NA	WG 	01402588	13.274648	14.92252067	-5.84410686507414	Complete	1.116882	7.3353	0.00961961	1.009842	0.06395	3.159936	1.15752	0.5481	13.79601906	Charge imbalance > 5%
391513106230401	DINERO BULKHEAD SPIGOT AT 1250 FT NR LEADVILLE, CO	2014-05-30 16:05:00	NA	WG 	01402589	15.994997	15.92583669	0.216661979043691	Incomplete	NA	5.8383	0.01007097	3.316006	0.08953	2.131311	4.2588	0.36105	15.91576572	
391513106232601	SC00908124ACAD1 SLGS-04 SUGARLOAF GULCH SEEP 4	2014-05-30 12:20:00	NA	WG 	01402590	0.40432443	0.443376	-4.60676538762639	Complete	0.021978	0.22954	0.00660114	0.00261413	0.020464	0.0781755	0.0126308	0.0609	0.41479686	
391600106235701	TLS-05 TURQUOISE LAKE SOUTH 5	2014-06-12 11:55:00	NA	WS 	01402591	0.27950829	0.29709678	-3.05035299117297	Complete	0.073926	0.15968	0.00660114	0.00082363	0.0133016	0.0534885	1.456e-05	0.0522	0.21656964	
391606106241601	SC00908113ADB TL-ADIT	2014-06-12 12:40:00	NA	WG 	01402592	0.4664103	1.85105645	-59.7482639179181	Incomplete	NA	0.17964	0.00775775	0.0902412	0.030696	0.0748839	0.0082992	0.08265	1.8432987	Charge imbalance > 10%
391502106230601	SUGARLOAF GL ABV NELSON MINE DR TUNL ABV LAKE FORK	2014-09-24 12:40:00	NA	WS 	01403803	4.10522594	5.27587619	-12.4788136167536	Complete	-0.22977	2.43512	0.00860405	0.01697394	0.056276	0.855816	0.54964	0.1914	5.49704214	Charge imbalance > 10%
391452106224201	LF-580 LAKEFORK DS FROM SUGARLOAF GULCH NR LEADVIL	2014-09-23 10:45:00	NA	WS 	01403804	0.30950739	0.24744198	11.1438154602814	Complete	0.13986	0.18463	0.0042315	0.00648161	0.0079298	0.0666549	0.00335608	0.040455	0.10335048	Charge imbalance > 10%
391606106241601	SC00908113ADB TL-ADIT	2014-09-23 12:15:00	NA	WG 	01403805	0.6029324	0.97260029	-23.463041569769	Complete	-0.807192	0.22954	0.00792701	0.057296	0.043486	0.131664	0.0191464	0.1218	1.77186528	Charge imbalance > 10%
391559106230901	SC00908113ADDD1 TLSS-03 TURQUOISE LAKE SOUTH SEEP	2014-09-23 13:55:00	NA	WG 	01403806	1.46811027	1.6875787	-6.95469141878073	Complete	0.081918	0.43413	0.01009918	0.00025067	0.0158596	0.65832	0.1638	0.19575	1.59556152	Charge imbalance > 5%
