SITE_NO	STATION_NM	SAMPLE_START_DT	SAMPLE_END_DT	MEDIUM_CD	RECORD_NO	sum_cat	sum_an	perc.diff	complete.chem	Alk	Bicarb	Ca	Cl	Fe	K	Mg	Mn	Na	SO4	flags
391605106242001	SC00908114AC TLSS-0B	2010-09-28 12:15:00	NA	WG 	01006708	0.28045027	0.33167612	-8.36850866697644	Complete	-0.005994	0.008195	0.1058878	0.00767312	0.00222022	0.01498988	0.05538117	0.0017472	0.100224	0.329997	Charge imbalance > 5%
391501106225001	SLGS-09 SUGARLOAF GULCH SEEP 9 PIPE NR DINERO, CO	2010-09-29 16:10:00	NA	WG 	01006714	1.44445143	1.31886372	4.54482037635121	Incomplete	NA	NA	0.6957557	NA	0.00533569	0.03356096	0.38775048	0.1644916	0.157557	1.31886372	
391517106224701	SC00908019BDBB2 BPS-03 BUFFALO PK SEEP NR LEADVILL	2010-09-29 16:40:00	NA	WG 	01006715	1.00206311	0.9726532	1.48932329424068	Complete	0.705294	0.706409	0.4682117	0.01060696	0.00182631	0.0245568	0.3596073	0.001092	0.146769	0.25675224	
391504106225201	LSG-0 LITTLE SUGARLOAF GULCH US FROM DINERO MINE D	2010-09-29 17:30:00	NA	WS 	01006716	0.52773189	0.5152723	1.19458676383649	Complete	0.095904	0.096701	0.2492006	0.00552916	0.01256931	0.00995062	0.10977486	0.018564	0.1276725	0.41383914	
391541106223101	SC00908018CDAD1 WELL NR TURQUOISE LK NR LEADVILLE,	2010-08-27 10:30:00	NA	WG 	01006755	0.00968906	0.00110346	79.5513930018198	Incomplete	NA	NA	0.0076347	NA	0.00053715	0.00035812	0.00090519	3.64e-05	0.0002175	0.00110346	Charge imbalance > 10%
391506106225201	SC00908019BCDD1 LSGS-01 LITTLE SUGARLOAF GL SEEP 1	2011-06-07 10:00:00	NA	WG 	01102683	0.40941717091	0.41671331	-0.883170305248045	Complete	0.265734	0.265518	0.2137217	0.00911183	0.00463492411	0.01629446	0.0773526	0.0002779868	0.0971355	0.14186748	
391512106230001	SC00908019BCCA1 LSGS-03 LITTLE SUGARLOAF GL SEEP 3	2011-06-07 11:05:00	NA	WG 	01102684	1.59735348683	1.8291307	-6.76428667206043	Complete	-0.011988	0.003278	0.971054	0.00908362	0.00032168123	0.03893276	0.42848403	0.0177515156	0.1408095	1.83203508	Charge imbalance > 5%
391516106230301	SC00908019BCBB1 LSGS-04 LITTLE SUGARLOAF GL SEEP 4	2011-06-07 11:50:00	NA	WG 	01102685	1.94597837412	2.46878599	-11.8422541445021	Complete	0	0.013112	1.1302849	0.00950677	0.00246129292	0.04555798	0.52698516	0.1272410412	0.113448	2.45927922	Charge imbalance > 10%
391523106225201	SC00908019BBDA1 BPS-01 BUFFALO PK SEEP NR LEADVILL	2011-06-07 16:00:00	NA	WG 	01102686	0.3153957994	0.31063287	0.760816498158909	Complete	0.185814	0.185207	0.1499495	0.01193283	0.0090592138	0.0241731	0.05817903	0.0001284556	0.0739065	0.11288604	
391516106224601	SC00908019BDBB1 BPS-02 BUFFALO PK SEEP NR LEADVILL	2011-06-07 16:45:00	NA	WG 	01102687	0.38055610177	0.35381958	3.64071447812097	Complete	0.233766	0.232738	0.1737518	0.00947856	0.00864585897	0.0124063	0.08623992	0.0003322228	0.09918	0.11057502	
391517106223701	SC00908019BDAB1 BGS-01 BARTLETT GULCH SEEP 1 NR LE	2011-06-08 10:50:00	NA	WG 	01102688	0.81464473056	0.79338641	1.32200925863891	Complete	0.023976	0.024585	0.5031916	0.00741923	0.00151175496	0.0317192	0.19741371	0.0025954656	0.078213	0.76199118	
391517106224701	SC00908019BDBB2 BPS-03 BUFFALO PK SEEP NR LEADVILL	2011-06-08 12:05:00	NA	WG 	01102689	0.49836622597	0.49026534	0.819403936597124	Complete	0.307692	0.308132	0.2376238	0.0093093	0.00364463437	0.01312254	0.15840825	0.0002200016	0.085347	0.17326404	
391540106230501	SC00908113DDAD1 BGS-11 BARTLETT GULCH SEEP 11 NR L	2011-06-08 14:20:00	NA	WG 	01102690	1.06398237131	1.07545968	-0.536462704515521	Complete	0.083916	0.085228	0.6869733	0.00727818	0.00018732211	0.03322842	0.24744603	9.92992e-05	0.096048	0.9842655	
391541106231501	SC00908113DDBD1 BGS-12 BARTLETT GULCH SEEP 12 NR L	2011-06-08 15:00:00	NA	WG 	01102691	1.65920462192	1.84813752	-5.38678265293428	Complete	0.001998	0.009834	1.1121712	0.00710892	0.00108547272	0.0397769	0.41712801	0.0064365392	0.0826065	1.8390306	Charge imbalance > 5%
391606106241301	SC00908114ADA TLSS-0A	2011-06-09 12:25:00	NA	WG 	01102692	0.34035039539	0.51395039	-20.3207111100511	Complete	-0.035964	0.001639	0.1857278	0.00538811	0.00224883219	0.01724092	0.08467641	0.0007794332	0.049677	0.54452628	Charge imbalance > 10%
391559106230901	SC00908113ADDD1 TLSS-03 TURQUOISE LAKE SOUTH SEEP	2011-06-09 15:05:00	NA	WG 	01102693	1.45697358946	1.47948562	-0.766638626120743	Complete	0.101898	0.103257	0.3909665	0.00942214	0.01945865266	0.01652468	0.71444178	0.1433654768	0.1722165	1.36816548	
391512106224001	SC00908019BDCA1 K-ADIT MINE DRAINAGE TUN NR LEADVI	2011-06-08 09:20:00	NA	WG 	01102696	4.97742208239	5.47641448	-4.7732944228843	Complete	3.4965	3.49107	2.2816276	0.01229956	0.02439588479	0.02688458	2.5073763	0.0099002176	0.1272375	1.96761492	
391517106223801	BARTLETT MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEA	2011-06-08 10:00:00	NA	WG 	01102697	1.53659321022	1.59218795	-1.77688169715556	Complete	0.061938	0.067199	0.8370226	0.00961961	0.10179859102	0.02803568	0.37787568	0.0737146592	0.118146	1.52063034	
391504106225200	DINERO MINE DRAINAGE TUNNEL BLW TURQUOISE LK NR LE	2011-06-09 09:15:00	NA	WG 	01102699	9.10398437938	9.66240443	-2.97563935337887	Complete	0.291708	0.291742	4.9482337	0.00758849	0.39153859018	0.0516716	2.46450321	0.8557977792	0.3922395	9.36310794	
391452106224201	LF-580 LAKEFORK DS FROM SUGARLOAF GULCH NR LEADVIL	2011-06-06 13:30:00	NA	WS 	01102704	0.55479390853	0.54017854	1.33477043642706	Complete	0.115884	0.116369	0.3250486	0.00502138	0.00791375933	0.01429922	0.12499851	0.0274193192	0.0551145	0.41927316	
391517106230602	LSG-06 LITTLE SUGARLOAF GL 6 NR LEADVILLE, CO	2011-06-07 13:20:00	NA	WS 	01102705	1.83756909808	2.57799548	-16.7685551604356	Complete	0.001998	0.014751	1.0621215	0.00835016	0.00201280848	0.04317904	0.51250212	0.1159636296	0.10179	2.56764732	Charge imbalance > 10%
391445106230701	SC00908124DDDA1 SBGS-01 STRAWBERRY GULCH SEEP 1	2011-06-07 12:30:00	NA	WG 	01102706	1.47352648327	1.49529924	-0.733379415280012	Complete	0.505494	0.504812	0.7833801	0.0118482	0.00265663647	0.03949552	0.54533583	0.0008248968	0.1018335	0.97795704	
391449106232001	SC00908124DDBC1 SBGS-02 STRAWBERRY GULCH SEEP 2	2011-06-07 14:55:00	NA	WG 	01102707	1.44593955771	1.63145064	-6.02819500848628	Complete	0.693306	0.663795	0.7859749	0.0101556	0.01911648811	0.02836822	0.41770404	0.0304764096	0.1642995	0.92798904	Charge imbalance > 5%
391500106224901	UNNAMED MINE DRAINAGE TUNNEL BLW TURQ LK NR LEADVI	2011-06-08 10:25:00	NA	WG 	01102708	2.97087216731	3.24578031	-4.42212498918639	Complete	0.00999	0.022946	1.9571279	0.01227135	0.00018732211	0.05428076	0.71822712	0.0874070652	0.153642	3.22351896	
391501106224901	SC00908124CBAD2 SLGS-07 SUGARLOAF GULCH SEEP 7	2011-06-08 10:45:00	NA	WG 	01102709	3.3706770013	4.67201536	-16.1803821436937	Complete	0.001998	0.001639	1.544904	0.01703884	0.0551835681	0.04000712	0.81516474	0.7480295732	0.167388	4.65297852	Charge imbalance > 10%
391504106225001	SC00908019CBA2 LSGS-0A	2011-06-08 11:20:00	NA	WG 	01102710	0.48526059929	0.39465735	10.2967838493472	Complete	0.22977	0.231099	0.2026439	0.01260987	0.03066872249	0.04044198	0.10928112	0.0003043768	0.1019205	0.15227748	Charge imbalance > 10%
391435106230801	SIWATCH MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEAD	2011-06-08 14:35:00	NA	WG 	01102711	4.23329507396	4.11190732	1.45458130587529	Complete	0.51948	0.519563	1.9909102	0.00992992	0.32749949556	0.03678404	1.22151276	0.4533130784	0.2032755	3.5824974	
391500106225501	SC00908019CBAC1 SLGS-01 SUGARLOAF GULCH SEEP 1	2011-06-08 16:35:00	NA	WG 	01102712	0.48158988414	0.50034349	-1.90986540980186	Complete	0.007992	0.013112	0.2822843	0.01001455	0.00061213614	0.0205919	0.12220065	0.005266898	0.050634	0.48233694	
391512106235701	SC00908124BCAD1 TT-0 TIGER MINE DRAINAGE TUN NR LE	2011-06-09 10:45:00	NA	WG 	01102713	3.51105301898	16.44230151	-64.8073910190831	Complete	0.001998	0.001639	0.3859266	0.00905541	2.65318932778	0.00890184	0.30916353	0.1165922212	0.0372795	16.4312481	Charge imbalance > 10%
391521106233801	SC00908124BAD SLGS-08	2011-06-09 11:40:00	NA	WG 	01102714	13.72168429999	28.52655196	-35.0425697510846	Complete	0.001998	0.001639	3.6577698	0.01839292	0.00448982199	0.09838068	1.76627256	8.104943938	0.0898275	28.50616104	Charge imbalance > 10%
391501106230601	NELSON MINE DRAINAGE TUN BLW TURQ LAKE NR LEADVILL	2011-06-09 13:55:00	NA	WG 	01102715	4.5669998561	4.61011099	-0.469768041630683	Complete	0.26973	0.270435	2.0359699	0.00832195	0.6531504073	0.03202616	1.03364469	0.6152406988	0.196968	4.33205904	
391511106232101	SC00908124ACA SLGS-02B	2011-06-10 09:45:00	NA	WG 	01102716	0.74461639868	0.94001884	-11.5990949751893	Complete	-0.053946	0.001639	0.3967549	0.00722176	0.00271683308	0.0239173	0.14664078	0.1106415856	0.063945	0.98674308	Charge imbalance > 10%
391603106235601	SC00908113BCDA1 TLSS-02 TURQUOISE LAKE SOUTH SEEP	2011-06-17 13:35:00	NA	WG 	01102717	1.83187346815	4.47025849	-41.8649599749813	Complete	0.001998	0.001639	0.418661	0.00459823	1.09804614815	0.04264186	0.16416855	0.04445441	0.0639015	4.46366226	Charge imbalance > 10%
391443106225701	SBG-0 STRAWBERRY GULCH AT MOUTH NR LEADVILLE, CO	2011-06-07 11:00:00	NA	WS 	01102718	0.36861561369	0.33033197	5.47732685302188	Complete	0.193806	0.193402	0.174151	0.00623441	0.00629357169	0.01475966	0.09249396	0.000877422	0.08004	0.13029156	Charge imbalance > 5%
391445106230901	SBG-01 STRAWBERRY GULCH 01 NR LEADVILLE, CO	2011-06-07 13:50:00	NA	WS 	01102719	0.28557908772	0.2912617	-0.985126641696219	Complete	0.165834	0.165539	0.1261472	0.0078988	0.01039535652	0.01378762	0.06015399	0.0004489212	0.074646	0.1175289	
391456106232901	SBG-03 STRAWBERRY GULCH 3	2011-06-07 16:10:00	NA	WS 	01102720	0.23129488613	0.24193927	-2.24928478473476	Complete	0.133866	0.132759	0.0972551	0.00849121	0.00548297653	0.01094824	0.04344912	0.0001224496	0.074037	0.09958206	
391454106224201	LF-537 SUGARLOAF GULCH AT MOUTH NR LEADVILLE, CO	2011-06-08 09:50:00	NA	WS 	01102721	1.50115923516	1.75551307	-7.81023729151354	Complete	-0.035964	0.001639	0.8536393	0.00866047	0.00478120796	0.03358654	0.36001875	0.1444724372	0.104661	1.7828166	Charge imbalance > 5%
391414106231001	CG-01 COLORADO GULCH UPSTREAM FROM MOUTH NR LEADVI	2011-06-08 12:20:00	NA	WS 	01102722	0.49849236559	0.57753137	-7.34547034565755	Complete	-0.031968	0.001639	0.1684125	0.01571297	0.11006772879	0.0144527	0.09891258	0.0221698568	0.084477	0.5937864	Charge imbalance > 5%
391501106225401	SLG-01 SUGARLOAF GULCH US FROM DINERO MINE DRNG TU	2011-06-08 15:20:00	NA	WS 	01102723	0.98569195083	1.54943099	-22.2371479540725	Complete	0.001998	0.001639	0.5024431	0.00741923	0.01718962363	0.02691016	0.205725	0.1573425672	0.0760815	1.54001376	Charge imbalance > 10%
391510106241001	SC00908124BCCB1 CG-05 CABIN SHAFT NR COLORADO GULC	2011-06-09 09:55:00	NA	WG 	01102724	4.13520339688	4.57589009	-5.05891360004034	Complete	0.087912	0.093423	0.8005457	0.00945035	1.09374798128	0.0558923	0.96559086	1.1160705556	0.103356	4.47852774	Charge imbalance > 5%
391502106230601	SUGARLOAF GL ABV NELSON MINE DR TUNL ABV LAKE FORK	2011-06-09 14:35:00	NA	WS 	01102725	0.86014103263	1.33285148	-21.5554975517491	Complete	-0.08991	0.001639	0.435128	0.0073346	0.02714981703	0.02312432	0.1719861	0.1372417956	0.065511	1.41542688	Charge imbalance > 10%
391600106235701	TLS-05 TURQUOISE LAKE SOUTH 5	2011-06-17 15:00:00	NA	WS 	01102726	0.18551851011	0.17195229	3.7950568566231	Complete	0.077922	0.078672	0.092814	0.00567021	0.00119143451	0.01120404	0.0386763	9.02356e-05	0.0415425	0.08836008	
391600106235702	TLS-06 TURQUOISE LAKE SOUTH 6	2011-06-17 14:20:00	NA	WS 	01102727	0.28476944293	0.27166592	2.35490477474352	Complete	0.053946	0.054087	0.1547399	0.00598052	0.00092364733	0.01220166	0.065832	9.02356e-05	0.050982	0.2117394	
391504106223001	LAKE FORK BELOW TURQUOISE LAKE NEAR LEADVILLE, CO	2011-06-06 14:45:00	NA	WS 	01103332	0.25918588877	0.22197484	7.73360055071895	Complete	0.173826	0.173734	0.1578836	0.00299026	0.00819823397	0.00798096	0.0510198	0.0010867948	0.0330165	0.04515858	Charge imbalance > 5%
391504106225201	LSG-0 LITTLE SUGARLOAF GULCH US FROM DINERO MINE D	2011-06-07 09:30:00	NA	WS 	01103333	1.42171240301	1.66978094	-8.02423002303704	Complete	-0.007992	0.001639	0.8860244	0.00784238	0.00621808421	0.03860022	0.35434074	0.0189049588	0.117624	1.66993056	Charge imbalance > 5%
391517106230601	SC00908124ADAA1 LSGS-05 LITTLE SUGARLOAF GL SEEP 5	2011-06-07 12:45:00	NA	WG 	01103334	0.43385760083	0.43640253	-0.292433156460115	Complete	0.227772	0.227821	0.2293404	0.00871689	0.00026295283	0.02312432	0.10837593	0.000543998	0.07221	0.19991364	
391521106231001	SC00908124AADC1 LSGS-07 LITTLE SUGARLOAF GL SEEP 7	2011-06-07 14:30:00	NA	WG 	01103335	1.26639518531	1.93973725	-21.0016921719859	Complete	0.021978	0.036058	0.6503966	0.01052233	0.00018732211	0.0277543	0.26834769	0.2296207732	0.0900885	1.90723692	Charge imbalance > 10%
391524106232301	LSGS-07A, SEEP FOUND NEAR LSGS-07	2011-06-07 15:00:00	NA	WG 	01103336	2.29415576906	3.55202689	-21.5161104997402	Complete	-0.051948	0.004917	1.3256434	0.00815269	0.00029743786	0.07159842	0.55743246	0.2480080512	0.091176	3.5958222	Charge imbalance > 10%
391516106224401	SC00908019BDBB3 BPS-04 BUFFALO PK SEEP NR LEADVILL	2011-06-08 11:30:00	NA	WG 	01103339	0.67975128294	0.69490119	-1.10208997242762	Complete	0.477522	0.476949	0.3320346	0.01159431	0.00063075734	0.0172665	0.24777519	9.02356e-05	0.081954	0.20578488	
391530106223601	SC00908019BDAB1 BG-011BARTLETTT GULCH 13 NR LEADVI	2011-06-08 12:50:00	NA	WS 	01103340	0.77598031968	0.75508986	1.36443514851592	Complete	0.017982	0.019668	0.4643694	0.0076167	0.00577858808	0.02816358	0.19050135	0.0081279016	0.0790395	0.72949116	
391606106241101	TLSS-07, SPRING NEAR TURQ. LAKE BLW ADIT AND WASTE	2011-06-09 13:35:00	NA	WG 	01103342	1.74333058438	16.03188822	-80.3847074563107	Complete	0.001998	0.001639	0.0787422	0.008463	1.60643223118	0.00163712	0.04155645	0.0015210832	0.0134415	16.02142722	Charge imbalance > 10%
391512106232401	SLGS-01A, SEEP ADJACENT TO SUGARLOAF GULCH	2011-06-10 09:40:00	NA	WG 	01103343	2.75269961027	4.48251507	-23.9082810417098	Complete	0.001998	0.001639	1.1949553	0.00854763	0.00136962507	0.04468826	0.45868446	0.9481669652	0.104835	4.47196944	Charge imbalance > 10%
391513106232601	SC00908124ACAD1 SLGS-04 SUGARLOAF GULCH SEEP 4	2011-06-10 11:00:00	NA	WG 	01103344	1.50978528378	3.55506934	-40.3818906591551	Complete	0.001998	0.001639	0.4372238	0.00823732	0.31840167858	0.0167549	0.17099862	0.4838867852	0.0825195	3.54483402	Charge imbalance > 10%
391606106241601	SC00908113ADB TL-ADIT	2011-06-09 11:15:00	NA	WG 	01103345	1.2009173559	2.79577922	-39.9045019758814	Complete	0.001998	0.001639	0.1652688	0.00614978	0.8457387359	0.02816358	0.08410038	0.00795886	0.069687	2.78763144	Charge imbalance > 10%
391513106233601	SC00908124ACBC1 SBGS-04 STRAWBERRY GULCH SEEP 4	2011-06-28 11:00:00	NA	WG 	01103346	0.31595103828	0.31615534	-0.0323207812830396	Complete	0.145854	0.14751	0.1578836	0.00569842	0.00161388508	0.01465734	0.06533826	0.0050309532	0.071427	0.16460292	
391501106225001	SLGS-09 SUGARLOAF GULCH SEEP 9 PIPE NR DINERO, CO	2011-06-08 09:10:00	NA	WG 	01103366	1.72000612919	1.95817766	-6.47524823283639	Complete	-0.007992	0.009834	0.8847769	0.0090272	0.00269932199	0.03547946	0.44115669	0.2347462572	0.1211475	1.95714246	Charge imbalance > 5%
391511106232001	SLGS-02A	2011-06-10 09:15:00	NA	WG 	01103367	1.03397705145	1.56084035	-20.3044460182665	Complete	0.001998	0.001639	0.5406166	0.00741923	0.00549916265	0.02471028	0.19543875	0.1961547588	0.0715575	1.55142312	Charge imbalance > 10%
391512106232101	SLGS-01B, COLLAPSED SHAFT	2011-06-10 10:25:00	NA	WG 	01103368	5.07432371831	17.20667399	-54.4515574684749	Complete	0.001998	0.001639	1.4700041	0.00606515	1.09515900271	0.01475966	0.42535701	2.0154954456	0.0535485	17.19861084	Charge imbalance > 10%
391516106224401	SC00908019BDBB3 BPS-04 BUFFALO PK SEEP NR LEADVILL	2011-09-28 15:30:00	NA	WG 	01106306	0.84336838755131	1.00036856	-8.51532387292038	Complete	0.81918	0.8195	0.41637883847	0.01038128	0.00758119117961	0.0306567515828	0.2970187661103	0.0006450129686	0.09108782724	0.17080728	Charge imbalance > 5%
391517106224701	SC00908019BDBB2 BPS-03 BUFFALO PK SEEP NR LEADVILL	2011-09-28 15:50:00	NA	WG 	01106307	0.852312703961633	0.92502251	-4.09094499828757	Complete	0.675324	0.675268	0.419411258975	0.01114295	0.001738762832853	0.0242692503598	0.2886240225297	0.00079358070428	0.11747582856	0.23855556	
391517106223801	BARTLETT MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEA	2011-09-28 14:50:00	NA	WG 	01106308	1.5640796941081	1.57694942	-0.409729595758756	Complete	0.181818	0.183568	0.828288104	0.00851942	0.0646230651207	0.0359616325122	0.4370296720452	0.06476168426	0.13341553617	1.386612	
391540106230501	SC00908113DDAD1 BGS-11 BARTLETT GULCH SEEP 11 NR L	2011-09-28 16:50:00	NA	WG 	01106309	1.907421465683	2.14279934	-5.81148252427954	Complete	0.095904	0.096701	1.29142885123	0.00682682	0.0001952450764391	0.0496859711734	0.4419170726412	0.00075829404196	0.12343603152	2.04006852	Charge imbalance > 5%
391454106224201	LF-537 SUGARLOAF GULCH AT MOUTH NR LEADVILLE, CO	2011-09-28 10:55:00	NA	WS 	01106310	3.99677431026087	4.60035095	-7.02067983735316	Complete	-0.013986	0.001639	2.23959746373	0.00437255	0.00917427731027	0.0525116937556	1.115881703469	0.341215485156	0.23839368684	4.6099644	Charge imbalance > 5%
391452106224201	LF-580 LAKEFORK DS FROM SUGARLOAF GULCH NR LEADVIL	2011-09-28 10:30:00	NA	WS 	01106311	0.38298332575389	0.3776235	0.704677577482616	Complete	0.133866	0.134398	0.22559768543	0.00372372	0.00845986501709	0.0092068080854	0.0935000572896	0.0114277312968	0.034791178635	0.24003378	
391559106230901	SC00908113ADDD1 TLSS-03 TURQUOISE LAKE SOUTH SEEP	2011-09-28 13:30:00	NA	WG 	01106312	1.51388924948545	1.58836196	-2.40060219130038	Complete	0.07992	0.08195	0.419856261686	0.0090272	0.02181181388305	0.0206000899486	0.7277036791908	0.151990315932	0.171927088845	1.49941476	
391606106241601	SC00908113ADB TL-ADIT	2011-09-28 12:05:00	NA	WG 	01106313	0.5994653913316	1.00586708	-25.315733402645	Complete	-0.275724	0.001639	0.175026780429	0.00665756	0.2084510653207	0.0357709791446	0.0899037579921	0.0115628592352	0.07874994921	1.27493352	Charge imbalance > 10%
391443106225701	SBG-0 STRAWBERRY GULCH AT MOUTH NR LEADVILLE, CO	2011-09-29 09:15:00	NA	WS 	01106314	1.2753746707414	0.79742285	23.0582975885867	Complete	0.765234	0.765413	0.421541493468	0.00572663	0.452847491009	0.019477100578	0.2267417820642	0.0288261791272	0.125940624495	0.02646222	Charge imbalance > 10%
391445106230701	SC00908124DDDA1 SBGS-01 STRAWBERRY GULCH SEEP 1	2011-09-29 10:05:00	NA	WG 	01106315	1.57985443707077	1.60152498	-0.68116813772514	Complete	0.557442	0.55726	0.8484635722	0.0118482	0.000959876407268	0.04673251128	0.5604001492791	0.0023804269944	0.12091790091	1.03223478	
391445106230901	SBG-01 STRAWBERRY GULCH 01 NR LEADVILLE, CO	2011-09-29 10:45:00	NA	WS 	01106316	0.79986887996089	0.81619142	-1.01002048249715	Complete	0.42957	0.429418	0.41493896898	0.00919646	0.01167093210393	0.0284458353476	0.2113750758366	0.00141198242276	0.13202608527	0.37742496	
391449106232001	SC00908124DDBC1 SBGS-02 STRAWBERRY GULCH SEEP 2	2011-09-29 12:05:00	NA	WG 	01106317	1.7428631746837	1.75973692	-0.48174912522589	Complete	1.044954	1.045682	0.87915828974	0.00942214	0.0975731259701	0.0312825918628	0.4574106865068	0.039680575844	0.23775790476	0.70536078	
391456106232901	SBG-03 STRAWBERRY GULCH 3	2011-09-29 13:40:00	NA	WS 	01106318	0.43372850974174	0.37585072	7.14911989036617	Complete	0.243756	0.244211	0.185959101969	0.00688324	0.0504525797259	0.0179943781326	0.078517933377	0.00189579341224	0.098908723125	0.12521148	Charge imbalance > 5%
391513106232601	SC00908124ACAD1 SLGS-04 SUGARLOAF GULCH SEEP 4	2011-09-29 15:30:00	NA	WG 	01106319	4.5175139251403	5.37614823	-8.67862972674474	Complete	-0.16983	0.019668	1.88621242019	0.00448539	0.0723635545428	0.0437102603716	0.7991350767309	1.48764015764	0.228452455665	5.54149284	Charge imbalance > 5%
391509106231901	SC00908124ADCB1 SLGS-02 SUGARLOAF GULCH SEEP 2	2011-09-29 16:15:00	NA	WG 	01106320	3.7038017516902	4.45158746	-9.16922158954597	Complete	-0.035964	0.011473	1.84540636585	0.00750386	0.2857432117567	0.0555096597794	0.7267323502491	0.64683820656	0.143571957495	4.4800476	Charge imbalance > 5%
391502106230601	SUGARLOAF GL ABV NELSON MINE DR TUNL ABV LAKE FORK	2011-09-29 17:30:00	NA	WS 	01106321	3.3688113379637	4.26568638	-11.7476627169065	Complete	-0.28971	0.001639	1.97521758313	0.00660114	0.0808464346827	0.0590495224994	0.7655312417766	0.3402756539	0.147890901975	4.54879524	Charge imbalance > 10%
391504106225200	DINERO MINE DRAINAGE TUNNEL BLW TURQUOISE LK NR LE	2011-09-28 10:40:00	NA	WG 	01106323	11.1262185029717	12.42321518	-5.50754933001273	Complete	0.151848	0.152427	6.0230168759	0.00936572	0.2885310317159	0.0722571014188	3.210151933677	1.05588590016	0.4763756601	12.26200146	Charge imbalance > 5%
391414106231001	CG-01 COLORADO GULCH UPSTREAM FROM MOUTH NR LEADVI	2011-09-28 12:10:00	NA	WS 	01106324	0.715945060282236	0.76810653	-3.51480164566544	Complete	0.451548	0.452364	0.227571480928	0.15732717	0.002986583206636	0.0297441955706	0.1386301743684	0.0038625759536	0.313150050255	0.15923136	
391435106230801	SIWATCH MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEAD	2011-09-28 13:05:00	NA	WG 	01106325	4.0576074244982	4.2909735	-2.79527835463638	Complete	0.707292	0.708048	1.97056516162	0.00897078	0.2871624762906	0.0395294498236	1.186990837734	0.37884606396	0.19451343507	3.57471072	
391504106223001	LAKE FORK BELOW TURQUOISE LAKE NEAR LEADVILLE, CO	2011-09-28 14:35:00	NA	WS 	01106326	0.220523332764858	0.19959007	4.98276480281077	Complete	0.143856	0.144232	0.132727127772	0.00341341	0.00766326841581	0.0082831112158	0.0403231689471	0.000220040059148	0.031306616355	0.05232066	
391510106241001	SC00908124BCCB1 CG-05 CABIN SHAFT NR COLORADO GULC	2011-09-28 16:10:00	NA	WG 	01106327	5.3566450178806	6.04300662	-6.02089979520644	Complete	0.151848	0.155705	0.97099783755	0.00744744	1.437498423683	0.0782678337986	1.205439021384	1.55100318828	0.113438713185	5.88371118	Charge imbalance > 5%
